id,00Bibliográfia,01Sorszám_RMNY,01Sorszám_RMNY-S,13Lelöhely,13Lelöhely_count,15Olim,15Olim_count
ermk7412,RMNY,1482,,Budapest Nat phot. – Martin MS 1,1,,0
ermk7413,RMNY,1483,,"In 35 bibliothecis 54 expl. – Budapest: Acad, Nat, Ref, Univ – Cluj-Napoca: Acad, Univ – Debrecen Ref – Martin MS – Sárospatak Ref – Tîrgu Mureş – etc.",54,,0
ermk7414,RMNY,1484,,"Budapest Acad 3* (A-var.) – Budapest Nat 3* (A-var.) + phot. (Pannonhalma, Szombathely) – Pannonhalma 4* (A-var.) – Szombathely Dioec 4* (B-var.)",4,"Budapest, Kornfeld Móric (Index ms)",1
ermk7416,RMNY,1485,,"In 23 bibliothecis 37 expl. – Budapest: Acad, Nat, Ref, Univ – Cluj-Napoca: Acad, Univ – Debrecen Ref – Martin MS – Sárospatak Ref – etc.",37,,0
ermk7417,RMNY,1486,,,0,,0
ermk7418,RMNY,1487,,Budapest Nat phot. – Sibiu Arch 2,1,,0
ermk7419,RMNY,1488,,Budapest Nat phot. – Tîrgu Mureş 4*,1,,0
ermk7421,RMNY,1489,,"In 13 bibliothecis 17 expl. – Budapest Acad, Nat, Univ – Cluj-Napoca Univ – Debrecen Ref – Martin MS – etc.",17,,0
ermk7422,RMNY,1490,,Budapest Nat phot. – Tîrgu Mureş 2,1,,0
ermk7423,RMNY,1491,,Budapest Nat 2* – Dolný Kubín 2* – Graz Univ 1 – Sopron Ev 2*,4,,0
ermk7424,RMNY,1492,,Budapest Nat 1,1,,0
ermk7425,RMNY,1493,,Budapest Nat 3 4 4 – Cluj Univ 4,4,,0
ermk7426,RMNY,1494,,Budapest Nat 2,1,"Sárospatak, ref. coll.",1
ermk7427,RMNY,1495,,,0,,0
ermk7428,RMNY,1496,,,0,,0
ermk7429,RMNY,1497,,Budapest Nat phot. – Cluj-Napoca Acad III 1,1,,0
ermk7430,RMNY,1498,,"Aiud 1 – Budapest Nat phot. (Cluj, Debrecen) – Cluj-Napoca Univ 2* – Debrecen Ref 2*",3,,0
ermk7431,RMNY,1499,,Budapest Arch 1 – Budapest Nat 1 – Cluj-Napoca Univ O,3,"Kolozsvár, Erdélyi Múzeum (+ 1–2 expl.; ErdOgyEml IX 273)",3
ermk7432,RMNY,1500,,,0,,0
ermk7433,RMNY,1501,,Budapest Nat 1,1,,0
ermk7434,RMNY,1502,,Budapest Nat 3* – Prešov Scient 1,2,,0
ermk7435,RMNY,1503,,Budapest Acad 1 – Budapest Nat phot.,1,,0
ermk7436,RMNY,1504,,Budapest Nat 4 + phot. – Cluj-Napoca Univ 1,2,,0
ermk7437,RMNY,1505,,,0,,0
ermk7438,RMNY,1506,,Budapest Nat phot. – Kremnica Ev 1,1,,0
ermk7439,RMNY,1507,,Budapest Nat 4,1,,0
ermk7440,RMNY,1508,,Budapest Nat 4 (Sándor István),1,,0
ermk7445,RMNY,1509,,"In 56 bibliothecis 120 expl. – Budapest: Acad, Nat, Ref, Univ – Cluj-Napoca: Acad, Univ – Debrecen Ref – Martin MS – Sárospatak Ref – etc.",120,,0
ermk7446,RMNY,1510,,"In 45 bibliothecis 102 expl. – Budapest: Acad, Nat, Univ – Cluj-Napoca: Acad, Univ – Debrecen Ref – Martin MS – Sárospatak Ref – etc.",102,,0
ermk7447,RMNY,1511,,Budapest Nat 2*,1,,0
ermk7448,RMNY,1512,,Budapest Acad 1 – Budapest Nat 1 1 – Budapest Piar 2 (Nyitra) – Budapest Univ 1 – Spišská Nová Ves MS O,6,,0
ermk7449,RMNY,1513,,Amberg 1 – Budapest Acad 2* – Budapest Nat 2 2 – Zagreb Univ 1,5,,0
ermk7450,RMNY,1514,,Budapest Nat phot. – Pannonhalma 1,1,,0
ermk7451,RMNY,1515,,,0,,0
ermk7452,RMNY,1516,,,0,,0
ermk7453,RMNY,1517,,,0,,0
ermk7454,RMNY,1518,,Budapest Nat phot. – Sibiu Arch 4,1,,0
ermk7455,RMNY,1519,,,0,,0
ermk7456,RMNY,1520,,"In 15 bibliothecis 20 expl. – Budapest: Acad, Nat, Ref – Cluj-Napoca Univ – Martin MS – etc.",20,,0
,RMNY,1521,,"In 15 bibliothecis 26 expl. – Budapest: Acad, Nat, Univ – Cluj-Napoca: Acad, Univ – Debrecen Ref – Martin MS – Sárospatak Ref etc.",26,,0
ermk7460,RMNY,1522,,,0,,0
ermk7461,RMNY,1523,,Budapest Acad phot. – Budapest Nat phot. – Cluj-Napoca Acad II 2,1,,0
ermk7462,RMNY,1524,,"In 13 bibliothecis 16 expl. – Budapest: Acad, Nat, Ref – Cluj-Napoca: Acad, Univ – Debrecen Ref – Sárospatak Ref – Tîrgu Mureş – etc.",16,,0
ermk7463,RMNY,1525,,Budapest Nat phot. (Sárospatak) – Cluj-Napoca Acad II 2 – Sárospatak Ref 1,2,,0
ermk7464,RMNY,1526,,Budapest Nat phot. – Cluj-Napoca Univ 4*,1,,0
ermk7465,RMNY,1527,,Budapest Acad phot. – Budapest Nat phot. – Praha Univ 4*,1,,0
,RMNY,1528,,Budapest Acad phot. – Budapest Nat phot. – Praha Univ 4,1,,0
ermk7467,RMNY,1529,,,0,"Kismarton, Eszterházy (MKsz 1882: 84)",1
ermk7468,RMNY,1530,,Budapest Arch 1 1 – Budapest Nat 2 – Cluj-Napoca Univ O,4,"Kolozsvár, Erdélyi Múzeum (+ 1–2 expl.; ErdOgyEml IX 288)",2
ermk7469,RMNY,1531,,Budapest Nat phot. – Cluj-Napoca Univ O,1,,0
ermk7470,RMNY,1532,,Budapest Acad 3 – Budapest Nat 1 – Cluj-Napoca Theol Ref O,3,,0
ermk7471,RMNY,1533,,Budapest Acad 4 – Budapest Nat 1 – Budapest Ref 2 – Cluj-Napoca Theol Ref O – Cluj-Napoca Univ O – Sfîntu-Gheorghe Gymn O O,7,,0
ermk7472,RMNY,1534,,"In 11 bibliothecis 16 expl. – Budapest: Acad, Nat, Ref – Sárospatak Ref – Tîrgu Mureş – etc.",16,,0
ermk7473,RMNY,1535,,Budapest Nat 3 – Cluj-Napoca Univ O – Košice Scient O,3,,0
ermk7474,RMNY,1536,,Budapest Nat 2* – Cluj-Napoca Univ O – Košice Scient 2*,3,,0
ermk7475,RMNY,1537,,,0,,0
ermk7476,RMNY,1538,,Budapest Nat 2*,1,,0
ermk7477,RMNY,1539,,"Budapest Nat phot. (Dolný Kubín, Jasov) – Dolný Kubín 1 – Jasov MS 1",2,,0
ermk7478,RMNY,1540,,Budapest Nat 1,1,,0
,RMNY,1541,,Budapest Acad 1 – Budapest Nat phot. (Budapest Acad) – Cluj-Napoca Acad II 1 – Cluj-Napoca Acad III 2 2,4,,0
ermk7480,RMNY,1542,,Budapest Acad 2 – Budapest Nat 1 4 – Cluj-Napoca Acad III 1 – Cluj-Napoca Univ O,5,"Mihályfalva, Filep Elek – Székelykeresztúr, unit. gymn.",2
ermk7481,RMNY,1543,,,0,,0
ermk7482,RMNY,1544,,Budapest Acad 4 – Budapest Nat 2 4 – Cluj-Napoca Acad III 4,4,"Budapest, Akad. – Székelykeresztúr, unit. gymn.",2
ermk7483,RMNY,1545,,Budapest Nat 4 4 + phot. – Cluj-Napoca Univ 2,3,,0
ermk7484,RMNY,1546,,,0,,0
ermk7486,RMNY,1547,,Budapest Nat 1,1,,0
ermk7487,RMNY,1548,,Budapest Acad phot. – Dabas Szokody Gyula 2,1,,0
ermk7488,RMNY,1549,,Budapest Nat phot. – Tîrgu Mureş 3*,1,,0
ermk7489,RMNY,1550,,Budapest Nat phot. – Sighişoara 1,1,,0
ermk7490,RMNY,1551,,,0,,0
,RMNY,1552,,Budapest Nat 1,1,,0
ermk7492,RMNY,1553,,,0,,0
ermk7493,RMNY,1554,,Budapest Nat phot. – Sibiu Arch 3*,1,,0
ermk7494,RMNY,1555,,,0,,0
,RMNY,1555,A,Budapest Univ  4,1,,0
ermk7498,RMNY,1556,,Budapest Nat 4* + phot. – Cluj-Napoca Univ 4,2,,0
ermk7500,RMNY,1557,,Budapest Acad 4 – Budapest Gergely 4* – Budapest Nat 4* 4* 4 + phot. partim suppl. (Budapest Univ) – Budapest Univ 4 4 – Cluj-Napoca Univ 4 – Debrecen Univ 4,9,,0
ermk7501,RMNY,1558,,Budapest Univ 2*,1,,0
ermk7503,RMNY,1559,,,0,,0
ermk7504,RMNY,1560,,"In 9 bibliothecis 12 expl. – Budapest Acad, Nat – Sárospatak Ref – etc.",12,,0
ermk7505,RMNY,1561,,"In 9 bibliothecis 11 expl. – Budapest Acad, Nat, Univ – Debrecen Ref – Sárospatak Ref – etc.",11,,0
ermk7506,RMNY,1562,,Budapest Acad 2* – Budapest Nat 1 – Cluj-Napoca Acad I 1 – Cluj-Napoca Acad II 1 – Cluj-Napoca Univ O – Sárospatak Ref 2,6,"Debrecen, Lugossy József",1
ermk7507,RMNY,1563,,Budapest Nat 1 1 – Cluj-Napoca Univ 1 1,4,,0
ermk7508,RMNY,1564,,Budapest Nat phot. – Cluj-Napoca Univ 1,1,,0
ermk7509,RMNY,1565,,Budapest Arch 1 – Budapest Nat 1,2,"Kolozsvár, Erdélyi Múzeum (2 expl.; ErdOgyEml IX 382)",2
ermk7510,RMNY,1566,,"In 8 bibliothecis 13 expl. – Budapest: Acad, Nat – Debrecen Ref – Tîrgu Mureş – etc.",13,,0
ermk7511,RMNY,1567,,,0,,0
ermk7512,RMNY,1568,,Budapest Nat 4 + phot. – Cluj-Napoca Univ 1,2,,0
ermk7513,RMNY,1569,,,0,,0
ermk7515,RMNY,1570,,,0,,0
ermk7516,RMNY,1571,,Budapest Acad 1 – Budapest Nat phot.,1,"Debrecen, Lugossy József",1
ermk7517,RMNY,1572,,,0,,0
ermk7518,RMNY,1573,,Budapest Nat 4*,1,,0
ermk7520,RMNY,1574,,Budapest Acad 1 1 – Budapest Gergely 1 – Budapest Nat 1 (Nyitra) 2* – Budapest Univ 1,6,,0
ermk7521,RMNY,1575,,Budapest Nat 1,1,,0
ermk7522,RMNY,1576,,Budapest Acad 1 – Budapest Ev 1 – Budapest Nat 1 – Cluj-Napoca Acad II 2* – Cluj-Napoca Univ O – Debrecen Ref 2* – Esztergom Dioec 4 – Sárospatak Ref 1,8,"Debrecen, Lugossy József",1
ermk7523,RMNY,1577,,Budapest Acad 1 – Budapest Nat 1 – Budapest Ref 2 – Debrecen Ref 1 – Sárospatak Ref 2*,5,,0
ermk7524,RMNY,1578,,Budapest Univ 1,1,,0
ermk7525,RMNY,1579,,Budapest Nat phot. (Debrecen) – Cluj-Napoca Acad III 1 – Debrecen Ref 1 – Sárospatak Ref 1,3,"Máramarossziget, ref. lyc. – Nagyszeben, ev. gymn.",2
ermk7526,RMNY,1580,,Budapest Nat phot. (Cluj) – Cluj-Napoca Acad III 1 1 – Sárospatak Ref 1 2,4,,0
ermk7527,RMNY,1581,,Budapest Arch 1 1 – Budapest Nat 1 – Cluj-Napoca Univ O,4,"Kolozsvár, Erdélyi Múzeum (+ 1–2 expl.; ErdOgyEml IX 409)",2
ermk7529,RMNY,1582,,Budapest Nat phot. – Cluj-Napoca Univ 4,1,"Debrecen, Lugossy József",1
ermk7530,RMNY,1583,,"In 12 bibliothecis 17 expl. – Budapest: Acad, Nat, Univ – Cluj-Napoca Acad – Debrecen Ref – Sárospatak Ref – Tîrgu Mureş – etc.",17,,0
ermk7532,RMNY,1584,,,0,,0
ermk7535,RMNY,1585,,Budapest Acad 3* – Budapest Nat 1 – Sibiu Arch 1,3,"Budapest, Nagy István",1
ermk7536,RMNY,1586,,Budapest Acad 2* – Budapest Nat 1 4 – Cluj-Napoca Acad II 2 – Debrecen Ref 1 – Tîrgu Mureş 1,6,"Budapest, Toldy Ferenc – Koronka, Toldalagi Viktor – Sárospatak, ref. coll.",3
ermk7537,RMNY,1587,,Budapest Nat 4,1,,0
ermk7538,RMNY,1588,,Budapest Nat 4 + phot. – Cluj-Napoca Acad III 1,2,,0
ermk7539,RMNY,1589,,Budapest Nat 4* 4 4 4 4,5,,0
ermk7540,RMNY,1590,,Budapest Nat O*,1,,0
ermk7541,RMNY,1591,,Budapest Nat phot. (Martin) – London BM 1 – Martin MS 1,2,,0
ermk7542,RMNY,1592,,,0,,0
ermk7543,RMNY,1593,,,0,,0
ermk7544,RMNY,1594,,Budapest Nat 1 – Budapest Univ 1 – Debrecen Ref 1 – Liptovský Mikuláš Ev 2 – Martin MS 1,5,,0
ermk7545,RMNY,1595,,"Aiud 2 – Budapest Acad 2* – Budapest Nat phot. (Budapest Acad, Cluj) – Cluj-Napoca Acad III 3",3,,0
ermk7546,RMNY,1596,,Budapest Nat 1,1,,0
ermk7547,RMNY,1597,,Budapest Acad 1 – Budapest Nat phot.,1,,0
ermk7548,RMNY,1598,,Budapest Acad 1 – Budapest Nat 1 4*,3,,0
,RMNY,1599,,Tîrgu Mureş 2,1,,0
ermk7553,RMNY,1600,,,0,,0
ermk7554,RMNY,1601,,,0,,0
ermk7555,RMNY,1602,,"In 13 bibliothecis 17 expl. – Budapest: Acad, Nat, Univ – Debrecen Ref – etc.",17,,0
ermk7556,RMNY,1603,,Budapest Acad 4* – Budapest Nat 4 4 – Cluj-Napoca Univ 4 – Debrecen Ref 4,5,,0
ermk7557,RMNY,1604,,Budapest Acad 3 (Szilágyi Sándor) – Budapest Nat phot. (Budapest) – Pápa Ref 4,2,,0
ermk7558,RMNY,1605,,"In 10 bibliothecis 11 expl. – Budapest: Acad, Nat, Ref – Cluj-Napoca Univ – Debrecen Ref – Sárospatak Ref – Tîrgu Mureş – etc.",11,,0
ermk7559,RMNY,1606,,Budapest Nat phot. (Cluj; partim: Martin) – Cluj-Napoca Univ 2 – Martin MS 2*,2,,0
ermk7560,RMNY,1607,,Budapest Nat 2* – Debrecen Ref 2*,2,"Brassó, ev. gymn.",1
ermk7561,RMNY,1608,,Budapest Nat 1 – Budapest Zsámár József 1 – Cluj-Napoca Acad III 1 1 – Cluj-Napoca Theol Ref O – Sárospatak Ref 2,6,"Brassó, ev. gymn. – Máramarossziget, ref. lyc. – Nagyszeben, ev. gymn.",3
ermk7563,RMNY,1609,,Budapest Acad 1 – Budapest Nat 1 1 4* – Cluj-Napoca Acad III 1 – Debrecen Ref 1 – Debrecen Univ 1 – Sárospatak Ref 1 – Sibiu Mus O – Sighişoara O,10,,0
ermk7564,RMNY,1610,,Budapest Nat 1,1,"Brassó, ev. gymn. – Nagyszeben, ev. gymn. – Sárospatak, ref. coll.",3
ermk7565,RMNY,1611,,Budapest Arch 1 – Budapest Nat 1 1 – Budapest Univ 1 – Cluj-Napoca Univ O,5,"Kolozsvár, Erdélyi Múzeum (+ 1–2 expl.: ErdOgyEml IX 434)",2
ermk7566,RMNY,1612,,Budapest Nat 1 – Cluj-Napoca Acad III 1,2,"Medgyes, ev. gymn.",1
ermk7567,RMNY,1613,,Budapest Nat 2,1,,0
ermk7569,RMNY,1614,,Budapest Nat phot. – Cluj-Napoca Acad III 1,1,"Medgyes, ev. gymn.",1
ermk7571,RMNY,1615,,Budapest Nat 4*,1,,0
ermk7572,RMNY,1616,,Budapest Nat phot. – Cluj-Napoca Univ 4*,1,,0
ermk7573,RMNY,1617,,Budapest Acad 2 – Budapest Nat phot. (Cluj) – Cluj-Napoca Univ 2*,2,,0
ermk7574,RMNY,1618,,Budapest Acad 1 – Budapest Nat phot. (Cluj) – Cluj-Napoca Univ 1,2,,0
ermk7575,RMNY,1619,,,0,,0
ermk7576,RMNY,1620,,Berlin Univ Inst 1 – Budapest Nat phot.,1,,0
ermk7577,RMNY,1621,,Budapest Nat phot. – Kremnica Ev 1,1,,0
ermk7578,RMNY,1622,,"Budapest Acad phot. (Dolný Kubín, Levoča) – Budapest Nat phot. (Dolný Kubín) – Dolný Kubín 1 – Levoča Ev 1",2,,0
ermk7595,Appendix,75,,,0,,0
ermk7596,Appendix,76,,,0,,0
ermk7597,Appendix,77,,,0,,0
ermk7598,Appendix,78,,,0,,0
ermk7599,Appendix,79,,,0,,0
ermk7600,Appendix,80,,,0,,0
ermk7601,Appendix,81,,,0,,0
ermk7602,Appendix,82,,,0,,0
ermk7603,Appendix,83,,,0,,0
ermk7604,Appendix,84,,,0,,0
ermk7605,Appendix,85,,,0,,0
ermk7606,Appendix,85,A,,0,,0
ermk7607,Appendix,86,,,0,,0
ermk7608,Appendix,87,,,0,,0
ermk7609,Appendix,88,,,0,,0
ermk7610,Appendix,89,,,0,,0
ermk7611,Appendix,90,,,0,,0
ermk7612,Appendix,91,,,0,,0
ermk7613,Appendix,92,,,0,,0
ermk7614,Appendix,93,,,0,,0
ermk7615,Appendix,94,,,0,,0
ermk7616,Appendix,94,A,,0,,0
ermk7617,Appendix,95,,,0,,0
ermk7618,Appendix,96,,,0,,0
ermk7619,Appendix,97,Vacat!,,0,,0
ermk7620,Appendix,98,,,0,,0
ermk7621,Appendix,99,,,0,,0
ermk7622,Appendix,100,,,0,,0
ermk7623,Appendix,101,,,0,,0
ermk7624,Appendix,102,,,0,,0
ermk7625,Appendix,103,,,0,,0
ermk7626,Appendix,104,,,0,,0
ermk7627,Appendix,105,,,0,,0
ermk7628,Appendix,106,,,0,,0
ermk7629,Appendix,107,,,0,,0
ermk7630,Appendix,107,A,,0,,0
ermk7631,Appendix,108,,,0,,0
ermk7632,Appendix,109,,,0,,0
ermk7633,Appendix,110,,,0,,0
ermk7634,Appendix,110,A,,0,,0
ermk7635,Appendix,111,,,0,,0
ermk7636,Appendix,111,A,,0,,0
ermk7637,Appendix,112,,,0,,0
ermk7638,Appendix,113,,,0,,0
ermk7639,Appendix,114,,,0,,0
ermk7640,Appendix,115,,,0,,0
ermk7641,Appendix,116,,,0,,0
ermk7642,Appendix,117,,,0,,0
ermk7643,Appendix,118,,,0,,0
ermk7644,Appendix,118,A,,0,,0
ermk7645,Appendix,119,,,0,,0
ermk7646,Appendix,120,,,0,,0
ermk7647,Appendix,121,,,0,,0
ermk7648,Appendix,122,,,0,,0
ermk7649,Appendix,123,,,0,,0
ermk7650,Appendix,124,,,0,,0
ermk7651,Appendix,125,,,0,,0
ermk7652,Appendix,126,,,0,,0
ermk7653,Appendix,127,,,0,,0
ermk7654,Appendix,128,,,0,,0
ermk7655,Appendix,129,,,0,,0
ermk7656,Appendix,130,,,0,,0
ermk7657,Appendix,131,,,0,,0
ermk7658,Appendix,132,,,0,,0
ermk7659,Appendix,133,,,0,,0
ermk7660,Appendix,134,,,0,,0
ermk7661,Appendix,135,,,0,,0
ermk7662,Appendix,136,,,0,,0
ermk7663,Appendix,137,,,0,,0
ermk7664,Appendix,138,,,0,,0
ermk7665,Appendix,139,,,0,,0
ermk7666,Appendix,140,,,0,,0
ermk7667,Appendix,141,,,0,,0
ermk7668,Appendix,142,,,0,,0
ermk7669,Appendix,143,,,0,,0
ermk7670,Appendix,144,,,0,,0
ermk7671,Appendix,145,,,0,,0
ermk7672,Appendix,146,,,0,,0
ermk7673,Appendix,147,,,0,,0
ermk7674,Appendix,148,,,0,,0
ermk7675,Appendix,149,,,0,,0
ermk7676,Appendix,150,,,0,,0
ermk7677,Appendix,151,,,0,,0
ermk7678,Appendix,152,,,0,,0
ermk7679,Appendix,153,,,0,,0
ermk7680,Appendix,154,,,0,,0
ermk7681,Appendix,155,,,0,,0
ermk7579,RMNY,1623,,Budapest Nat 1,1,,0
ermk7580,RMNY,1624,,,0,,0
ermk7581,RMNY,1625,,Budapest Acad phot. – Levoča Ev 1 1,2,,0
ermk7582,RMNY,1626,,,0,,0
ermk7583,RMNY,1627,,Budapest Nat 1 – Levoča Ev 1,2,,0
,RMNY,1628,,Budapest Acad 2* – Budapest Nat phot.,1,,0
ermk7585,RMNY,1629,,"In 15 bibliothecis 20 expl. – Budapest: Acad, Nat – Cluj-Napoca Univ – Martin MS – Sárospatak Ref – etc.",20,,0
ermk7586,RMNY,1630,,Budapest Nat 1 – Cluj-Napoca Univ O,2,,0
ermk7587,RMNY,1631,,,0,,0
,RMNY,1632,,Budapest Nat 2 3 – Martin MS 2 – Praha Mus 2,4,,0
ermk7840,RMNY,1633,,Budapest Nat 1,1,,0
ermk7841,RMNY,1634,,"In 18 bibliothecis 20 expl. – Budapest Acad, Nat, Univ – Cluj-Napoca Acad, Univ – Debrecen Univ – Martin MS – Sárospatak Ref – Târgu Mureş – Zagreb Univ – etc.",20,,0
ermk7842,RMNY,1635,,Budapest Univ 1,1,,0
ermk7843,RMNY,1636,,Budapest Acad 1 – Budapest Nat 2* – Budapest Univ 1 – Wien Nat 1 – Wien Univ 1,5,,0
ermk7844,RMNY,1637,,Budapest Nat cop. – Melk 1,1,,0
ermk7845,RMNY,1638,,,0,,0
ermk7846,RMNY,1639,,Budapest Acad 1 (A variáns) 2* (B variáns) – Budapest Nat 2* (A variáns) – Budapest Ref 1 (A variáns) – Budapest Univ 2 (B variáns) – Esztergom Dioec 1 (A variáns) – Odorhei 2 (A variáns),7,"Debrecen, Lugossy József",1
ermk7847,RMNY,1640,,Budapest Nat cop. partim (Sibiu) – Budapest Ref 4 – Sibiu Mus 1 1,3,,0
ermk7848,RMNY,1641,,Budapest Nat 1 – Cluj-Napoca Univ 1 – Sighişoara 1,3,,0
ermk7849,RMNY,1642,,Budapest Nat 1 – Cluj-Napoca Univ 1,2,,0
,RMNY,1643,,"In 14 bibliothecis 15 expl. – Braşov Arch – Budapest Acad, Nat, Ref – Cluj-Napoca Acad, Univ – Debrecen Ref – Esztergom Dioec – Kecskemét Ref – Sárospatak Ref etc.",15,,0
ermk7851,RMNY,1644,,Budapest Nat cop. (London + Sibiu) – London BL 1 – Sibiu Mus 1,2,,0
ermk7852,RMNY,1645,,,0,,0
ermk7854,RMNY,1646,,Budapest Nat cop. – Cluj-Napoca Acad 3*,1,,0
ermk7855,RMNY,1647,,Budapest Acad 1 – Budapest Nat cop. (Cluj-Napoca) – Cluj-Napoca Univ 4 – Szeged Univ 4,3,,0
ermk7856,RMNY,1648,,,0,,0
ermk7857,RMNY,1649,,,0,,0
ermk7859,RMNY,1650,,Budapest Nat 2* 3*,2,,0
ermk7860,RMNY,1651,,,0,,0
ermk7861,RMNY,1652,,,0,,0
ermk7862,RMNY,1653,,,0,,0
ermk7863,RMNY,1654,,"In 26 bibliothecis 40 expl. – Bratislava Acad – Budapest Acad, Nat, Univ – Cluj-Napoca Acad, Univ – Debrecen Ref, Univ – Sárospatak Ref – Szeged Civ",40,,0
,RMNY,1655,,Budapest Acad cop. (← Liptovský Mikuláš) – Liptovský Mikuláš Eu 3 O – Martin MS 3 – Praha Hus 2 – Valasské Meziříci Mus 4,5,,0
ermk7865,RMNY,1656,,,0,,0
ermk7866,RMNY,1657,,,0,,0
ermk7867,RMNY,1658,,Budapest Nat 1,1,,0
,RMNY,1659,,"In 46 bibliothecis 66 expl. – Budapest: Acad, Nat, Univ – Cluj-Napoca: Acad, Univ – Debrecen Ref – Sárospatak Ref – Szeged Univ – Wien Nat – Zagreb Univ etc.",66,,0
ermk7869,RMNY,1660,,,0,,0
ermk7870,RMNY,1661,,,0,,0
ermk7872,RMNY,1662,,,0,,0
ermk7879,RMNY,1663,,,0,,0
ermk7880,RMNY,1664,,Budapest Nat cop. – Budapest Acad cop. – Târgu Mureş 2,1,,0
ermk7881,RMNY,1665,,Budapest Nat 2* – Budapest Univ 1,2,,0
ermk7882,RMNY,1666,,Budapest Nat 3 – Budapest Univ 1,2,,0
ermk7883,RMNY,1667,,Budapest Nat 1,1,,0
ermk7884,RMNY,1668,,,0,"Nagyszeben, Arch",1
ermk7885,RMNY,1669,,,0,,0
ermk7886,RMNY,1670,,Budapest Nat 1 4 – Budapest Univ 1 – Debrecen Univ 2*,4,,0
ermk7887,RMNY,1671,,"In 13 bibliothecis 18 expl. – Budapest Acad, Nat, Ref – Cluj-Napoca Acad, Univ – Debrecen Ref, Univ – Kecskemét Ref – Sárospatak Ref – Târgu Mureş – etc.",18,,0
ermk7888,RMNY,1672,,Budapest Nat cop. – Praha Nat 1,1,,0
ermk7889,RMNY,1673,,Budapest Arch 1 – Budapest Nat 1 – Budapest Univ 1 – Cluj-Napoca Acad 1 – Cluj-Napoca Univ 1 – Sighişoara 1,6,,0
ermk7890,RMNY,1674,,"In 15 bibliothecis 18 expl. – Berlin Univ Inst – Budapest Acad, Nat, Univ – Cluj-Napoca Univ – Debrecen Ref, Univ – Sárospatak Ref – Târgu Mureş – Warszava Univ – etc.",18,,0
ermk7891,RMNY,1675,,,0,,0
,RMNY,1676,,"Budapest Nat cop. partim (A variáns Marburg, B variáns Marburg, C variáns Wien) – Marburg Univ O (A variáns) O (B variáns) – Wolfenbüttel 1 1 3 (B variáns) 1 (C variáns) – Wien Nat 1 (C variáns)",7,,0
ermk7893,RMNY,1677,,,0,,0
,RMNY,1678,,Budapest Nat 1 – Cluj-Napoca Univ 1 – Martin MS 1,3,"Budapest, ref. coll.",1
ermk7895,RMNY,1679,,,0,,0
ermk7897,RMNY,1680,,Budapest Nat 1,1,,0
ermk7898,RMNY,1681,,Budapest Univ 1,1,,0
ermk7899,RMNY,1682,,,0,,0
ermk7901,RMNY,1683,,Budapest Nat 1 4 – Cluj-Napoca Univ 2* – London BL 2 – Sárospatak Ref 1,5,"Lőcse, ev. gymn.",1
ermk7902,RMNY,1684,,,0,,0
ermk7903,RMNY,1685,,Budapest Nat cop. – Martin MS 1,1,,0
ermk7904,RMNY,1686,,Budapest Ev 4* – Budapest Nat cop. (Budapest Ev és Piar) – Budapest Piar 3* – Levoča Ev 1 – Martin MS 1,4,,0
ermk7905,RMNY,1687,,,0,"Késmárk, ev. lyc.",1
ermk7906,RMNY,1688,,"In 24 bibliothecis 38 expl. – Bratislava Univ – Budapest Acad, Nat, Univ – Cluj-Napoca Acad, Univ – Debrecen Ref – Martin MS – Sárospatak Ref – Szeged Univ – etc.",38,,0
ermk7908,RMNY,1689,,,0,,0
ermk7909,RMNY,1690,,,0,,0
ermk7910,RMNY,1691,,,0,"Budapest, Akad.",1
ermk7911,RMNY,1692,,,0,"Pozsony ÚK SAV (Lyc. k.: rkp. zbierka fasc. 679, B. Korešpondencia gr. Juraja Erdődyho.)",2
ermk7912,RMNY,1693,,,0,,0
,RMNY,1694,,Budapest Nat 1 1 – Budapest Univ 1,3,,0
ermk7915,RMNY,1695,,,0,,0
ermk7916,RMNY,1696,,Budapest Nat cop. – Cluj-Napoca Acad 1,1,,0
ermk7917,RMNY,1697,,"In 85 bibliothecis 134 expl. – Bratislava Univ (B variáns) – Budapest Acad (A variáns) Nat (A variáns) Univ (B variáns) – Cluj-Napoca Acad (A variáns), Univ (A variáns és B variáns) – Debrecen Univ (A variáns) – Sárospatak Ref (A variáns) – Szeged Univ (A variáns) – Wien Nat (A variáns) – etc.",134,,0
ermk7918,RMNY,1698,,Budapest Acad cop. – Banská Bystrica Arch 1,1,,0
ermk7920,RMNY,1699,,,0,,0
ermk7921,RMNY,1700,,Budapest Nat cop. – Sibiu Mus 1,1,,0
ermk7922,RMNY,1701,,Budapest Nat 1,1,,0
ermk7923,RMNY,1702,,Brno Univ 1 2* – Budapest Nat 1 3 – Martin MS 1 – Praha Nat 1,6,,0
ermk7925,RMNY,1703,,Budapest Acad 1 1 – Budapest Nat 1 1 – Budapest Univ 2* – Kalocsa Dioec 1,6,,0
ermk7926,RMNY,1704,,Budapest Nat 1 1 – Martin MS 3*,3,,0
ermk7927,RMNY,1705,,Bratislava Acad 4 – Budapest Acad 1 – Budapest Nat 1 – Liptovský Mikuláš Ev O,4,,0
ermk7928,RMNY,1706,,Budapest Nat 2* – Martin MS 2* – Praha Nat 2*,3,,0
ermk7929,RMNY,1707,,Budapest Acad cop. (Martin) – Budapest Arch 1 – Martin MS 1,2,,0
ermk7934,RMNY,1708,,,0,,0
