id,00Bibliográfia,01Sorszám_RMNY,01Sorszám_RMNY-S,cities,olimCities
ermk7564,RMNY,1610,,Budapest=1,"Brassó, Szeben, Sárospatak"
ermk7565,RMNY,1611,,"Budapest=4, Cluj-Napoca=1",Kolozsvár
ermk7566,RMNY,1612,,"Budapest=1, Cluj-Napoca=1",Medgyes
ermk7567,RMNY,1613,,Budapest=1,
ermk7569,RMNY,1614,,Cluj-Napoca=1,Medgyes
ermk7571,RMNY,1615,,Budapest=1,
ermk7572,RMNY,1616,,Cluj-Napoca=1,
ermk7573,RMNY,1617,,"Budapest=1, Cluj-Napoca=1",
ermk7574,RMNY,1618,,"Budapest=1, Cluj-Napoca=1",
ermk7575,RMNY,1619,,,
ermk7576,RMNY,1620,,Berlin=1,
ermk7577,RMNY,1621,,Kremnica=1,
ermk7578,RMNY,1622,,"Dolný Kubín=1, Levoča=1",
ermk7595,Appendix,75,,,
ermk7596,Appendix,76,,,
ermk7597,Appendix,77,,,
ermk7598,Appendix,78,,,
ermk7599,Appendix,79,,,
ermk7600,Appendix,80,,,
ermk7601,Appendix,81,,,
ermk7602,Appendix,82,,,
ermk7603,Appendix,83,,,
ermk7604,Appendix,84,,,
ermk7605,Appendix,85,,,
ermk7606,Appendix,85,A,,
ermk7607,Appendix,86,,,
ermk7608,Appendix,87,,,
ermk7609,Appendix,88,,,
ermk7610,Appendix,89,,,
ermk7611,Appendix,90,,,
ermk7612,Appendix,91,,,
ermk7613,Appendix,92,,,
ermk7614,Appendix,93,,,
ermk7615,Appendix,94,,,
ermk7616,Appendix,94,A,,
ermk7617,Appendix,95,,,
ermk7618,Appendix,96,,,
ermk7619,Appendix,97,Vacat!,,
ermk7620,Appendix,98,,,
ermk7621,Appendix,99,,,
ermk7622,Appendix,100,,,
ermk7623,Appendix,101,,,
ermk7624,Appendix,102,,,
ermk7625,Appendix,103,,,
ermk7626,Appendix,104,,,
ermk7627,Appendix,105,,,
ermk7628,Appendix,106,,,
ermk7629,Appendix,107,,,
ermk7630,Appendix,107,A,,
ermk7631,Appendix,108,,,
ermk7632,Appendix,109,,,
ermk7633,Appendix,110,,,
ermk7634,Appendix,110,A,,
ermk7635,Appendix,111,,,
ermk7636,Appendix,111,A,,
ermk7637,Appendix,112,,,
ermk7638,Appendix,113,,,
ermk7639,Appendix,114,,,
ermk7640,Appendix,115,,,
ermk7641,Appendix,116,,,
ermk7642,Appendix,117,,,
ermk7643,Appendix,118,,,
ermk7644,Appendix,118,A,,
ermk7645,Appendix,119,,,
ermk7646,Appendix,120,,,
ermk7647,Appendix,121,,,
ermk7648,Appendix,122,,,
ermk7649,Appendix,123,,,
ermk7650,Appendix,124,,,
ermk7651,Appendix,125,,,
ermk7652,Appendix,126,,,
ermk7653,Appendix,127,,,
ermk7654,Appendix,128,,,
ermk7655,Appendix,129,,,
ermk7656,Appendix,130,,,
ermk7657,Appendix,131,,,
ermk7658,Appendix,132,,,
ermk7659,Appendix,133,,,
ermk7660,Appendix,134,,,
ermk7661,Appendix,135,,,
ermk7662,Appendix,136,,,
ermk7663,Appendix,137,,,
ermk7664,Appendix,138,,,
ermk7665,Appendix,139,,,
ermk7666,Appendix,140,,,
ermk7667,Appendix,141,,,
ermk7668,Appendix,142,,,
ermk7669,Appendix,143,,,
ermk7670,Appendix,144,,,
ermk7671,Appendix,145,,,
ermk7672,Appendix,146,,,
ermk7673,Appendix,147,,,
ermk7674,Appendix,148,,,
ermk7675,Appendix,149,,,
ermk7676,Appendix,150,,,
ermk7677,Appendix,151,,,
ermk7678,Appendix,152,,,
ermk7679,Appendix,153,,,
ermk7680,Appendix,154,,,
ermk7681,Appendix,155,,,
ermk7579,RMNY,1623,,Budapest=1,
ermk7580,RMNY,1624,,,
ermk7581,RMNY,1625,,Levoča=2,
ermk7582,RMNY,1626,,,
ermk7583,RMNY,1627,,"Budapest=1, Levoča=1",
,RMNY,1628,,Budapest=1,
ermk7585,RMNY,1629,,"Budapest:=2, Cluj-Napoca=1, Martin=1, Sárospatak=1",
ermk7586,RMNY,1630,,"Budapest=1, Cluj-Napoca=1",
ermk7587,RMNY,1631,,,
,RMNY,1632,,"Budapest=2, Martin=1, Praha=1",
ermk7840,RMNY,1633,,Budapest=1,
ermk7841,RMNY,1634,,"Budapest=3, Cluj-Napoca=2, Debrecen=1, Martin=1, Sárospatak=1, Târgu Mureş=1, Zagreb=1",
ermk7842,RMNY,1635,,Budapest=1,
ermk7843,RMNY,1636,,"Budapest=3, Wien=2",
ermk7844,RMNY,1637,,Melk=1,
ermk7845,RMNY,1638,,,
ermk7846,RMNY,1639,,"Budapest=5, Esztergom=1, Odorhei=1",Debrecen
ermk7847,RMNY,1640,,"Budapest=1, Sibiu=2",
ermk7848,RMNY,1641,,"Budapest=1, Cluj-Napoca=1, Sighişoara=1",
ermk7849,RMNY,1642,,"Budapest=1, Cluj-Napoca=1",
,RMNY,1643,,"Braşov=1, Budapest=3, Cluj-Napoca=2, Debrecen=1, Esztergom=1, Kecskemét=1, Sárospatak=1",
ermk7851,RMNY,1644,,"London=1, Sibiu=1",
ermk7852,RMNY,1645,,,
ermk7854,RMNY,1646,,Cluj-Napoca=1,
ermk7855,RMNY,1647,,"Budapest=1, Cluj-Napoca=1, Szeged=1",
ermk7856,RMNY,1648,,,
ermk7857,RMNY,1649,,,
ermk7859,RMNY,1650,,Budapest=2,
ermk7860,RMNY,1651,,,
ermk7861,RMNY,1652,,,
ermk7862,RMNY,1653,,,
ermk7863,RMNY,1654,,"Bratislava=1, Budapest=3, Cluj-Napoca=2, Debrecen=2, Sárospatak=1, Szeged=1",
,RMNY,1655,,"Liptovský Mikuláš=2, Martin=1, Praha=1, Valasské=1",
ermk7865,RMNY,1656,,,
ermk7866,RMNY,1657,,,
ermk7867,RMNY,1658,,Budapest=1,
,RMNY,1659,,"Budapest:=3, Cluj-Napoca:=2, Debrecen=1, Sárospatak=1, Szeged=1, Wien=1, Zagreb=1",
ermk7869,RMNY,1660,,,
ermk7870,RMNY,1661,,,
ermk7872,RMNY,1662,,,
ermk7879,RMNY,1663,,,
ermk7880,RMNY,1664,,"Târgu Mureş=1",
ermk7881,RMNY,1665,,Budapest=2,
ermk7882,RMNY,1666,,Budapest=2,
ermk7883,RMNY,1667,,Budapest=1,
ermk7884,RMNY,1668,,,Nagyszeben
ermk7885,RMNY,1669,,,
ermk7886,RMNY,1670,,"Budapest=3, Debrecen=1",
ermk7887,RMNY,1671,,"Budapest=3, Cluj-Napoca=2, Debrecen=2, Kecskemét=1, Sárospatak=1, Târgu Mureş=1",
ermk7888,RMNY,1672,,Praha=1,
ermk7889,RMNY,1673,,"Budapest=3, Cluj-Napoca=2, Sighişoara=1",
ermk7890,RMNY,1674,,"Berlin=1, Budapest=3, Cluj-Napoca=1, Debrecen=2, Sárospatak=1, Târgu Mureş=1, Warszava=1",
ermk7891,RMNY,1675,,,
,RMNY,1676,,"Marburg=2, Wolfenbüttel=4, Wien=1",
ermk7893,RMNY,1677,,,
,RMNY,1678,,"Budapest=1, Cluj-Napoca=1, Martin=1",Budapest
ermk7895,RMNY,1679,,,
ermk7897,RMNY,1680,,Budapest=1,
ermk7898,RMNY,1681,,Budapest=1,
ermk7899,RMNY,1682,,,
ermk7901,RMNY,1683,,"Budapest=2, Cluj-Napoca=1, London=1, Sárospatak=1",Lőcse
ermk7902,RMNY,1684,,,
ermk7903,RMNY,1685,,Martin=1,
ermk7904,RMNY,1686,,"Budapest=2, Levoča=1, Martin=1",
ermk7905,RMNY,1687,,,Késmárk
ermk7906,RMNY,1688,,"Bratislava=1, Budapest=3, Cluj-Napoca=2, Debrecen=1, Martin=1, Sárospatak=1, Szeged=1",
ermk7908,RMNY,1689,,,
ermk7909,RMNY,1690,,,
ermk7910,RMNY,1691,,,Budapest
ermk7911,RMNY,1692,,,Pozsony
ermk7912,RMNY,1693,,,
,RMNY,1694,,Budapest=3,
ermk7915,RMNY,1695,,,
ermk7916,RMNY,1696,,Cluj-Napoca=1,
ermk7917,RMNY,1697,,"Bratislava=1, Budapest=1, Cluj-Napoca=2, Debrecen=1, Sárospatak=1, Szeged=1, Wien=1",
ermk7918,RMNY,1698,,"Banská Bystrica=1",
ermk7920,RMNY,1699,,,
ermk7921,RMNY,1700,,Sibiu=1,
ermk7922,RMNY,1701,,Budapest=1,
ermk7923,RMNY,1702,,"Brno=2, Budapest=2, Martin=1, Praha=1",
ermk7925,RMNY,1703,,"Budapest=5, Kalocsa=1",
ermk7926,RMNY,1704,,"Budapest=2, Martin=1",
ermk7927,RMNY,1705,,"Bratislava=1, Budapest=2, Liptovský Mikuláš=1",
ermk7928,RMNY,1706,,"Budapest=1, Martin=1, Praha=1",
ermk7929,RMNY,1707,,"Budapest=1, Martin=1",
ermk7934,RMNY,1708,,,
ermk7936,RMNY,1709,,Budapest=1,
ermk7937,RMNY,1710,,,
ermk7938,RMNY,1711,,,
ermk7939,RMNY,1712,,Budapest=4,
ermk7940,RMNY,1713,,Budapest=3,
ermk7941,RMNY,1714,,"Budapest=3, Cluj-Napoca=2, Debrecen=2, Martin=1, Pécs=1, Szeged=1",
ermk7942,RMNY,1715,,"Budapest=3, Cluj-Napoca=1, Debrecen=2, Gyöngyös=1, Martin=1, Sárospatak=1, Szeged=1",
ermk7943,RMNY,1716,,"Budapest=3, Cluj-Napoca=1, Debrecen=2, Gyöngyös=1, Martin=1, Sárospatak=1, Pécs=1, Szeged=1",
ermk7944,RMNY,1717,,"Braşov=2, Budapest=1, Cluj-Napoca=1, Esztergom=1, Sibiu=2",
ermk7945,RMNY,1718,,Sibiu=1,
ermk7947,RMNY,1719,,"Budapest=2, Cluj-Napoca=2, Sighişoara=1",
ermk7948,RMNY,1720,,"Budapest=3, Cluj-Napoca=2, Debrecen=2, Sárospatak=1, Szeged=1, Târgu Mureş=1",
ermk7949,RMNY,1721,,"Berlin=1, Budapest=4, Cluj-Napoca=1, Debrecen=1, Pápa=1, Szeged=1, Târgu Mureş=1",
,RMNY,1722,,"Budapest=5, Cluj-Napoca=2, Sibiu=1, Braşov=1, Csurgó=1",
ermk7952,RMNY,1723,,"Sárospatak=1, Târgu Mureş=2",
ermk7954,RMNY,1724,,,
ermk7955,RMNY,1725,,"Cluj-Napoca=1, Sibiu=1",
ermk7957,RMNY,1726,,Cluj-Napoca=1,
ermk7958,RMNY,1727,,,
ermk7959,RMNY,1728,,Budapest=1,
ermk7960,RMNY,1729,,Budapest=1,
ermk7961,RMNY,1730,,Budapest=3,
ermk7962,RMNY,1731,,Budapest=1,
ermk7963,RMNY,1732,,Budapest=1,
ermk7964,RMNY,1733,,Budapest=1,
ermk7965,RMNY,1734,,,Nagyenyed
ermk7966,RMNY,1735,,"Budapest=3, Cluj-Napoca=2, Debrecen=1, Martin=1, Sárospatak=1, Sibiu=1, Târgu Mureş=1",
ermk7967,RMNY,1736,,Budapest=1,
ermk7968,RMNY,1737,,Budapest=1,
ermk7970,RMNY,1738,,Stuttgart=1,
ermk7972,RMNY,1739,,,
ermk7974,RMNY,1740,,,
ermk7975,RMNY,1741,,"Budapest=4, Cluj-Napoca=1, Debrecen=1, Gyöngyös=1, Kecskemét=1, Martin=1","Kolozsvár, Dés"
ermk7976,RMNY,1742,,,
ermk7977,RMNY,1743,,,
ermk7978,RMNY,1744,,Budapest=1,
ermk7979,RMNY,1745,,Budapest=1,
ermk7980,RMNY,1746,,,
ermk7981,RMNY,1747,,,
ermk7983,RMNY,1748,,"Braşov=1, Sighişoara=1, Wrocław=1",
ermk7984,RMNY,1749,,,
ermk7985,RMNY,1750,,"Budapest=7, Šamorín=1",
ermk7988,RMNY,1751,,"Bratislava=1, Budapest=2",
ermk7989,RMNY,1752,,Budapest=1,
ermk7991,RMNY,1753,,,Turócszentmárton
ermk7994,RMNY,1754,,"Martin=1, Praha=1",
ermk7998,RMNY,1755,,"Budapest=2, Cluj-Napoca=1, Martin=1, Odorhei=1, Sárospatak=1",
ermk7999,RMNY,1756,,Budapest=1,
ermk8000,RMNY,1757,,Budapest=1,
,RMNY,1758,,"Budapest=3, Cluj-Napoca=2, Debrecen=2, Martin=1, Praha=1, Sárospatak=1, Szeged=1, Tîrgu Mureş=1",
ermk8002,RMNY,1759,,,
ermk8003,RMNY,1760,,Budapest=1,
ermk8004,RMNY,1761,,"Alba Iulia=1, Berlin=1, Budapest=2, Cluj-Napoca=2, Debrecen=1, Gyöngyös=1, Martin=1, Sárospatak=1",
ermk8005,RMNY,1762,,Budapest=1,
ermk8007,RMNY,1763,,"Budapest=4, Sárospatak=1",
ermk8009,RMNY,1764,,"Budapest=1, Debrecen=1",
ermk8011,RMNY,1765,,"Budapest=3, Cluj-Napoca=2, Sighişoara=1",
ermk8013,RMNY,1766,,Martin=1,
ermk8014,RMNY,1767,,,
ermk8015,RMNY,1768,,Budapest=2,
ermk8016,RMNY,1769,,,
ermk8017,RMNY,1770,,Budapest=1,
ermk8018,RMNY,1771,,,
,RMNY,1772,,"Budapest=4, Cluj-Napoca=1, Dolny=1, Levoca=1, Martin=1, Nitra=1, Preşov=1",
ermk8020,RMNY,1773,,"Braşov=1, Nižnij Novgorod=1",
ermk8021,RMNY,1774,,"Nižnij Novgorod=1",Marosvásárhely
ermk8022,RMNY,1775,,,
ermk8023,RMNY,1776,,Levoča=1,
ermk8024,RMNY,1777,,Budapest=1,
ermk8025,RMNY,1778,,,
ermk8026,RMNY,1779,,Budapest=1,
ermk8027,RMNY,1780,,"Brno=1, Budapest=1, Liptovský Mikuláš=1",
ermk8028,RMNY,1781,,Budapest=2,
ermk8029,RMNY,1782,,Levoča=1,
ermk8031,RMNY,1783,,,
ermk8033,RMNY,1784,,Budapest=1,
ermk8034,RMNY,1785,,,
ermk8035,RMNY,1786,,,
ermk8036,RMNY,1787,,Keszthely=1,
ermk8037,RMNY,1788,,"Bratislava=1, Budapest=3, Cambridge=1, Cluj-Napoca=2, Debrecen=2, Sárospatak=1, Szeged=1, Târgu Mureş=1",
ermk8039,RMNY,1789,,,Szeben
ermk8040,RMNY,1790,,,
ermk8041,RMNY,1791,,Praha=1,
ermk8042,RMNY,1792,,,
ermk8043,RMNY,1793,,,
ermk8044,RMNY,1794,,,Pozsony
ermk8045,RMNY,1795,,"Bratislava=1, Martin=1",
ermk8046,RMNY,1796,,,Praha
ermk8047,RMNY,1797,,"Budapest=1, Dolný Kubín=1, Martin=1",
ermk8048,RMNY,1798,,Praha=2,
ermk8049,RMNY,1799,,"Budapest=1, Praha=3",
ermk8050,RMNY,1800,,"Budapest=1, Praha=1",Késmárk
ermk8053,RMNY,1801,,,
ermk8054,RMNY,1802,,,
ermk8056,RMNY,1803,,"Martin=1, Praha=2",
ermk8057,RMNY,1804,,Martin=1,
ermk8058,RMNY,1805,,,
ermk8059,RMNY,1806,,Budapest=1,
ermk8060,RMNY,1807,,"Budapest=1, Kremnica=1",
ermk8061,RMNY,1808,,,
ermk8063,RMNY,1809,,Martin=1,
ermk8064,RMNY,1810,,Martin=1,
ermk8065,RMNY,1811,,,
ermk8067,RMNY,1812,,,
ermk8068,RMNY,1813,,,
ermk8070,RMNY,1814,,Budapest=1,
ermk8071,RMNY,1815,,Budapest=1,
,RMNY,1816,,"Budapest=1, Cluj-Napoca=1",Debrecen
ermk8073,RMNY,1817,,"Budapest=1, Cluj-Napoca=3, Hajdúböszörmény=1, Sárospatak=1",Rimaszombat
ermk8074,RMNY,1818,,Cluj-Napoca=1,
ermk8075,RMNY,1819,,Budapest=1,
ermk8076,RMNY,1820,,"Budapest=1, Pannonhalma=1",
ermk8077,RMNY,1821,,Budapest=1,
ermk8078,RMNY,1822,,"Alba Iulia=1, Budapest=1",
ermk8079,RMNY,1823,,"Budapest=1, Târgu Mureş=1",
ermk8080,RMNY,1824,,"Budapest=4, Cluj-Napoca=2, Sighişoara=1",
ermk8083,RMNY,1825,,"Budapest=3, Cluj-Napoca=2, Debrecen=2, Martin=1, Sárospatak=1, Szeged=1, Târgu Mureş=1",
,RMNY,1826,,"Braşov=1, Budapest=3, Cluj-Napoca=2, Debrecen=2, Sárospatak=1, Târgu Mureş=1",
,RMNY,1827,,"Berlin=1, Budapest=2, Cluj-Napoca=2, Debrecen=2, London=1, Oxford=1, Târgu Mureş=1",
ermk8092,RMNY,1828,,Cluj-Napoca=1,
ermk8093,RMNY,1829,,"Târgu Mureş=1",
ermk8094,RMNY,1830,,Budapest=1,
ermk8095,RMNY,1831,,,
ermk8097,RMNY,1832,,Berlin=1,
ermk8099,RMNY,1833,,Budapest=1,
ermk8100,RMNY,1834,,,
ermk8101,RMNY,1835,,"Budapest=1, Prešov=1",Appony
ermk8103,RMNY,1836,,"Braşov=2, Budapest=2, Cluj-Napoca=1, Halle=2, Kežmarok=1, Košice=1, Levoča=1, Sighişoara=1, Sibiu=2",
ermk8104,RMNY,1837,,Levoča=1,
ermk8105,RMNY,1838,,Martin=1,
ermk8106,RMNY,1839,,Martin=1,
ermk8111,RMNY,1840,,Budapest=1,
ermk8112,RMNY,1841,,"Budapest=4, Cluj-Napoca=2, Gyöngyös=1, Košice=1, Sárospatak=1, Užgorod=1",
ermk8114,RMNY,1842,,Pannonhalma=1,
ermk8115,RMNY,1843,,Zagreb=2,
ermk8117,RMNY,1844,,,
ermk8120,RMNY,1845,,Budapest=1,
ermk8121,RMNY,1846,,Budapest=1,
ermk8122,RMNY,1847,,Cluj-Napoca=1,
ermk8123,RMNY,1848,,Budapest=1,
ermk8125,RMNY,1849,,"Bratislava=1, Budapest=3, Cluj-Napoca=1, Debrecen=1, Martin=1, Pécs=1, Sárospatak=1, Szeged=1",
ermk8127,RMNY,1850,,"Budapest=3, Cluj-Napoca=2, Debrecen=1, Firenze=1, London=1, Martin=1, Sárospatak=1, Szeged=1",
ermk8128,RMNY,1851,,Linz=1,
,RMNY,1852,,"Bratislava=1, Budapest=1, Dresden=1, Esztergom=1",Sárospatak
ermk8130,RMNY,1853,,Sibiu=2,
ermk8131,RMNY,1854,,,
ermk8133,RMNY,1855,,"Budapest=2, Martin=1",
ermk8136,RMNY,1856,,"Budapest=2, Martin=1",
ermk8137,RMNY,1857,,"Bratislava=3, Budapest=2",
ermk8138,RMNY,1858,,"Bratislava=1, Budapest=2",Losonc
ermk8139,RMNY,1859,,Budapest=1,
ermk8143,RMNY,1860,,Budapest=1,
ermk8144,RMNY,1861,,Budapest=1,
ermk8145,RMNY,1862,,"Berlin=1, Budapest=4",
ermk8147,RMNY,1863,,"Bratislava=1, Budapest=3, Cluj-Napoca=1, Debrecen=2, Sárospatak=1, Sibiu=1, Szeged=1, Târgu Mureş=1",
ermk8151,RMNY,1864,,Budapest=1,
ermk8152,RMNY,1865,,,
ermk8153,RMNY,1866,,,
ermk8154,RMNY,1867,,"Budapest=3, Cluj-Napoca=2, Esztergom=1, Košice=1, Pannonhalma=1, Sárospatak=1, Târgu Mureş=1",
ermk8155,RMNY,1868,,"Budapest=2, Dolný Kubín=1, Sibiu=1",
ermk8156,RMNY,1869,,"Banská Bystrica=1, Budapest=2",
ermk8157,RMNY,1870,,"Budapest=2, Cluj-Napoca=1",
ermk8158,RMNY,1871,,"Budapest=5, Cluj-Napoca=1, Győr=1, London=1, Wolfenbüttel=1","Segesvár, Budapest"
ermk8159,RMNY,1872,,,
ermk8160,RMNY,1873,,"Budapest=5, Cluj-Napoca=1, Debrecen=1, Eger=1, Szeged=2",
,RMNY,1874,,"Budapest=1, Cluj-Napoca=1",
ermk8162,RMNY,1875,,"Budapest=5, Debrecen=1, Pápa=1, Sárospatak=1, Szeged=1, Târgu Mureş=1","Nagykőrös, Rozsnyó, Máramarossziget"
ermk8163,RMNY,1876,,Cluj-Napoca=1,Kassa
,RMNY,1877,,"Budapest=3, Cluj-Napoca=1, Debrecen=1, Göttingen=1, Prešov=1, Sárospatak=1, Sibiu=1, Târgu Mureş=1",
ermk8165,RMNY,1878,,"Budapest=2, Cluj-Napoca=1, Sighişoara=1",Kolozsvár
ermk8166,RMNY,1879,,"Budapest=1, Cluj-Napoca=1",
ermk8167,RMNY,1880,,"Budapest=1, Cluj-Napoca=1, Nižnij Novgorod=1",
ermk8168,RMNY,1881,,"Budapest=1, Cluj-Napoca=1, Sighişoara=1",
ermk8169,RMNY,1882,,,
ermk8171,RMNY,1883,,Budapest=1,
ermk8172,RMNY,1884,,"Budapest=4, Cluj-Napoca=2, Debrecen=1, Kecskemét=1, Pápa=1, Târgu Mureş=1",
ermk8173,RMNY,1885,,,
ermk8174,RMNY,1886,,"Nižnij Novgorod=1",
ermk8175,RMNY,1887,,,
ermk8176,RMNY,1888,,Budapest=1,
ermk8177,RMNY,1889,,"Budapest=1, Cluj-Napoca=1, Kraków=1, Levoča=1, Martin=2","Kalocsa, Miskolc"
ermk8178,RMNY,1890,,"Budapest=1, Göttingen=1, Halle=1",Nagyszeben
ermk8180,RMNY,1891,,"Braşov=1, Budapest=4, Göttingen=1, Sibiu=1",
ermk8181,RMNY,1892,,"Budapest=2, Levoča=1, Sibiu=2",
ermk8182,RMNY,1893,,"Budapest=2, Cluj-Napoca=1, Sárospatak=1, Târgu Mureş=1",Budapest
ermk8184,RMNY,1894,,"Bratislava=1, Budapest:=3, Cluj-Napoca:=2, Debrecen=1, London=1, Sárospatak=1, Szeged=1",
ermk8185,RMNY,1895,,"Budapest=4, Cluj-Napoca=2, Debrecen=2, London=1, Sárospatak=1, Târgu Mureş=1",
ermk8187,RMNY,1896,,"Dolný Kubín=1",
ermk8189,RMNY,1897,,"Banská Bystrica=1, Budapest=1, Kežmarok=1",Sárospatak
ermk8190,RMNY,1898,,,Sárospatak
ermk8191,RMNY,1899,,Halle=1,
ermk8192,RMNY,1900,,Budapest=1,
ermk8193,RMNY,1901,,Olomouc=1,
ermk8194,RMNY,1902,,"Bratislava=1, Budapest=3, Cambridge=1, Cluj-Napoca=2, Sárospatak=1, Szeged=1, Târgu Mureş=1",
ermk8195,RMNY,1903,Vacat!,,
ermk8197,RMNY,1904,,,
ermk8198,RMNY,1905,,Budapest=1,
,RMNY,1906,,"Brno=2, Budapest=3, Martin=1, Praha=1",
ermk8200,RMNY,1907,,"Budapest=1, Prešov=1, Sopron=1",
ermk8206,RMNY,1908,,"Bratislava=1, Kalocsa=1",Losonc
ermk8207,RMNY,1909,,,
ermk8208,RMNY,1910,,"Bratislava=1, Budapest=4, Cluj-Napoca=1, Halle=1, Kalocsa=1, Martin=1, Târgu Mureş=1",
ermk8213,RMNY,1911,,"Budapest=1, Cluj-Napoca=1",
ermk8214,RMNY,1912,,"Budapest=1, Debrecen=1",
ermk8215,RMNY,1913,,,
ermk8216,RMNY,1914,,"Alba Iulia=1, Budapest=3, Cluj-Napoca=2, Debrecen=2, Sárospatak=1, Târgu Mureş=1",
ermk8217,RMNY,1915,,"Budapest=3, Cluj-Napoca=2, Debrecen=2, Pápa=1, Sárospatak=1, Târgu Mureş=1",
ermk8220,RMNY,1916,,"Budapest=1, L'viv=1",
ermk8221,RMNY,1917,,,
ermk8222,RMNY,1918,,"Budapest=2, Esztergom=1, Graz=1, Zagreb=1",Pozsony
ermk8223,RMNY,1919,,Budapest=1,
ermk8224,RMNY,1920,,Budapest=1,
ermk8225,RMNY,1921,,,
,RMNY,1922,,"Budapest=3, Cluj-Napoca=2, Debrecen=1, Pécs=1, Sárospatak=1, Szeged=1, Târgu Mureş=1",
ermk8227,RMNY,1923,,"Cluj-Napoca=3, Târgu Mureş=1",Szeben
ermk8228,RMNY,1924,,"Braşov=1, Budapest=5, Cluj-Napoca=3, Sighişoara=1",
ermk8230,RMNY,1925,,"Cluj-Napoca=1, Sibiu=1",
ermk8232,RMNY,1926,,"Budapest=4, Cluj-Napoca=1, Sibiu=1",
ermk8233,RMNY,1927,,"Braşov=1, Budapest=1, Cluj-Napoca=2, Martin=1, Sibiu=1, Sighişoara=1, Târgu Mureş=1",
ermk8234,RMNY,1928,,,
ermk8235,RMNY,1929,,"Sárospatak=1, Sibiu=1",
ermk8236,RMNY,1930,,,
ermk8237,RMNY,1931,,Budapest=1,
ermk8238,RMNY,1932,,,Eperjes
ermk8239,RMNY,1933,,,
ermk8241,RMNY,1934,,"Budapest=1, Levoča=1, Prešov=1",
ermk8242,RMNY,1935,,"Budapest=1, Prešov=1",
ermk8243,RMNY,1936,,"Dolný Kubín=1",
ermk8244,RMNY,1937,,Augsburg=1,
ermk8245,RMNY,1938,,"Halle=1, Martin=1",
ermk8246,RMNY,1939,,Budapest=1,Turócszentmárton
ermk8247,RMNY,1940,,"Budapest=2, Cluj-Napoca=1, Kežmarok=1, Sárospatak=1",
ermk8248,RMNY,1941,,"Bratislava=1, Budapest=2, Martin=1",Besztercebánya
ermk8249,RMNY,1942,,"Budapest=1, Kežmarok=1, Sárospatak=1",
ermk8250,RMNY,1943,,"Budapest=2, Cluj-Napoca=1, Levoča=1",
ermk8251,RMNY,1944,,Sárospatak=1,
ermk8252,RMNY,1945,,"Budapest=1, Nižnij Novgorod=1",
ermk8253,RMNY,1946,,"Nižnij Novgorod=1",
ermk8254,RMNY,1947,,Debrecen=1,
ermk8255,RMNY,1948,,Budapest=2,
ermk8256,RMNY,1949,,"Levoča=1, Prešov=1",
ermk8257,RMNY,1950,,Budapest=2,
ermk8258,RMNY,1951,,"Dolný Kubín=1, Eger=1",
ermk8260,RMNY,1952,,Budapest=2,
ermk8261,RMNY,1953,,Budapest=1,
ermk8262,RMNY,1954,,Budapest=1,Lőcse
ermk8263,RMNY,1955,,Bratislava=2,
ermk8264,RMNY,1956,,,
ermk8265,RMNY,1957,,"Budapest=1, Martin=1",
,RMNY,1958,,,
ermk8268,RMNY,1959,,,
ermk8269,RMNY,1960,,,
ermk8270,RMNY,1961,,Martin=1,
ermk8272,RMNY,1962,,"Berlin=1, Budapest=2, Kežmarok=1",
ermk8273,RMNY,1963,,Berlin=1,
ermk8274,RMNY,1964,,Budapest=2,
ermk8275,RMNY,1965,,"Budapest=1, Kalocsa=1, Martin=1",Budapest
ermk8276,RMNY,1966,,,
ermk8277,RMNY,1967,,,
ermk8278,RMNY,1968,,Kežmarok=1,
ermk8279,RMNY,1969,,,
ermk8280,RMNY,1970,,,Trencsén
ermk8282,RMNY,1971,,,
ermk8283,RMNY,1972,,Martin=1,
ermk8284,RMNY,1973,,"Nižnij Novgorod=1",
ermk8285,RMNY,1974,,Budapest=1,
ermk8286,RMNY,1975,,"Budapest=3, Cluj-Napoca=1, Debrecen=2, Sárospatak=1, Sibiu=1, Szeged=1, Târgu Mureş=1",
ermk8287,RMNY,1976,,Budapest=1,
ermk8288,RMNY,1977,,,
ermk8289,RMNY,1978,,Budapest=1,
ermk8290,RMNY,1979,,Cluj-Napoca=2,Zágráb
ermk8291,RMNY,1980,,Budapest=1,
ermk8292,RMNY,1981,,Budapest=1,
ermk8295,RMNY,1982,,"Bratislava=1, Budapest=1, Praha=1",
ermk8296,RMNY,1983,,"Bratislava=1, Budapest=2, Praha=1",
ermk8297,RMNY,1984,,,
ermk8298,RMNY,1985,,,
ermk8299,RMNY,1986,,"Bratislava=1, Budapest=3, Cluj-Napoca=1, Debrecen=2, Oxford=1, Praha=1, Sárospatak=1",
ermk8300,RMNY,1987,,Budapest=1,
ermk8301,RMNY,1988,,"Braşov=1, Sibiu=1",
ermk8302,RMNY,1989,,,
ermk8303,RMNY,1990,,Budapest=1,
ermk8304,RMNY,1991,,Budapest=1,
ermk8305,RMNY,1992,,"Budapest=4, Cluj-Napoca=1, Sárospatak=1",Keszthely
ermk8306,RMNY,1993,,Cluj-Napoca=1,
ermk8307,RMNY,1994,,"Budapest=3, Cluj-Napoca=2, Sighişoara=1",
ermk8308,RMNY,1995,,"Budapest=2, Cluj-Napoca=1",
ermk8309,RMNY,1996,,"Cluj-Napoca=1, Sibiu=1",
