RMNYStat-CopyID,RMNYStat-Copy-Jel,RMNYStat-Copy-Sorszám,RMNYStat-PéldányLeírás-Típus,RMNYStat-Példány-Típus,RMNYStat-ID,RMNYStat-C-Lelőhely,RMNYStat-C-Gyűjtemény,RMNYStat-C-Teljesség,RMNYStat-C-Címlap,RMNYStat-C-Variáns,RMNYStat-C-Prov,RMNY-C-Megjegyzés,RMNYStat-C-Megjegyzés,RMNY-C-Megjegyzés2,
RMNY-C-3568,,3568,egyedi,eredeti,RMNY826,Budapest,Nat,3,*,,,,,,
RMNY-C-3569,,3569,egyedi,eredeti,RMNY826,Budapest,Nat,4,,,,,,,
RMNY-C-3570,,3570,egyedi,eredeti,RMNY826,Debrecen,Ref,1,,,,,,,
RMNY-C-3571,,3571,egyedi,eredeti,RMNY827,Budapest,Acad,1,,,,,,,
RMNY-C-3572,,3572,egyedi,eredeti,RMNY827,Budapest,Acad,1,,,,,,,
RMNY-C-3573,,3573,egyedi,eredeti,RMNY827,Budapest,Nat,1,,,,,,,
RMNY-C-3574,,3574,egyedi,eredeti,RMNY827,Halle,Hung,1,,,,,,,
RMNY-C-3575,,3575,egyedi,eredeti,RMNY828,Berlin,Univ Inst,1,,,,,,,
RMNY-C-3576,,3576,egyedi,eredeti,RMNY828,Bratislava,Acad,1,,,,,,,
RMNY-C-3577,,3577,egyedi,eredeti,RMNY828,Budapest,Acad,2,,,,,(facs. suppl.),,
RMNY-C-3578,,3578,egyedi,eredeti,RMNY828,Budapest,Acad,3,,,,,,,
RMNY-C-3579,,3579,egyedi,eredeti,RMNY828,Budapest,Acad,3,,,,,,,
RMNY-C-3580,,3580,egyedi,eredeti,RMNY828,Budapest,Nat,2,*,,,,,,
RMNY-C-3581,,3581,egyedi,eredeti,RMNY828,Cluj,Acad II,2,*,,,,,,
RMNY-C-3582,,3582,egyedi,eredeti,RMNY828,Cluj,Theol Ref,2,,,,,,,
RMNY-C-3583,,3583,egyedi,eredeti,RMNY828,Cluj,Univ,2,,,,,,,
RMNY-C-3584,,3584,egyedi,eredeti,RMNY828,Pápa,Ref,3,,,,,,,
RMNY-C-3585,,3585,egyedi,eredeti,RMNY828,Sárospatak,Ref,2,,,,,,,
RMNY-C-3586,,3586,egyedi,eredeti,RMNY828,Spišská Nová Ves,MS,2,*,,(Szepesi káptalan),,,,
RMNY-C-3587,,3587,egyedi,eredeti,RMNY828,Tîrgu Mureş,,1,,,,,,,
RMNY-C-3588,,3588,egyedi,eredeti,RMNY829,Betliar,,0,,,,,,,
RMNY-C-3589,,3589,egyedi,eredeti,RMNY829,Bratislava,Acad,1,,,,,,,
RMNY-C-3590,,3590,egyedi,eredeti,RMNY829,Bratislava,Univ,1,,,,,,,
RMNY-C-3591,,3591,egyedi,eredeti,RMNY829,Bratislava,Univ,1,,,,,,,
RMNY-C-3592,,3592,egyedi,eredeti,RMNY829,Brno,Univ,1,,,,,,,
RMNY-C-3593,,3593,egyedi,eredeti,RMNY829,Budapest,Acad,1,,,,,,,
RMNY-C-3594,,3594,egyedi,eredeti,RMNY829,Budapest,Ev,1,,,,,,,
RMNY-C-3595,,3595,egyedi,eredeti,RMNY829,Budapest,Nat,1,,,,,,,
RMNY-C-3596,,3596,egyedi,eredeti,RMNY829,Budapest,Nat,1,,,,,,,
RMNY-C-3597,,3597,egyedi,eredeti,RMNY829,Budapest,Univ,1,,,,,,,
RMNY-C-3598,,3598,egyedi,eredeti,RMNY829,Cluj,Univ,1,,,,,,,
RMNY-C-3599,,3599,egyedi,eredeti,RMNY829,Debrecen,Univ,2,*,,,,,,
RMNY-C-3600,,3600,egyedi,eredeti,RMNY829,Debrecen,Univ,2,,,,,,,
RMNY-C-3601,,3601,egyedi,eredeti,RMNY829,Göttingen,Univ,0,,,,,,,
RMNY-C-3602,,3602,egyedi,eredeti,RMNY829,Keszthely,,1,,,,,,,
RMNY-C-3603,,3603,egyedi,eredeti,RMNY829,Kraków,Czartoryski,0,,,,,,,
RMNY-C-3604,,3604,egyedi,eredeti,RMNY829,Kraków,Czartoryski,0,,,,,,,
RMNY-C-3605,,3605,egyedi,eredeti,RMNY829,Kraków,Univ,0,,,,,,,
RMNY-C-3606,,3606,egyedi,eredeti,RMNY829,Levoča,Ev,1,,,,,,,
RMNY-C-3607,,3607,egyedi,eredeti,RMNY829,München,Nat,1,,,,,,,
RMNY-C-3608,,3608,egyedi,eredeti,RMNY829,Pannonhalma,,1,,,,,,,
RMNY-C-3609,,3609,egyedi,eredeti,RMNY829,Pápa,Ref,2,,,,,,,
RMNY-C-3610,,3610,egyedi,eredeti,RMNY829,Poznań,Civ,0,,,,,,,
RMNY-C-3611,,3611,egyedi,eredeti,RMNY829,Poznań,Univ,0,,,,,,,
RMNY-C-3612,,3612,egyedi,eredeti,RMNY829,Poznań,Univ,0,,,,,,,
RMNY-C-3613,,3613,egyedi,eredeti,RMNY829,Szeged,Civ,0,,,,,,,
RMNY-C-3614,,3614,egyedi,eredeti,RMNY829,Tîrgu Mureş,,1,,,,,,,
RMNY-C-3615,,3615,egyedi,eredeti,RMNY829,Tîrgu Mureş,,2,,,,,,,
RMNY-C-3616,,3616,egyedi,eredeti,RMNY829,Wien,Nat,1,,,,,,,
RMNY-C-3617,,3617,egyedi,eredeti,RMNY829,Wrocław,Univ,1,,,,,,,
RMNY-C-3618,,3618,csoportos meghatározatlan,Ismeretlen számú példány,RMNY829,,,n.a.,,,,etc.,,,
RMNY-C-3619,,3619,egyedi,eredeti,RMNY830,Bratislava,MS,1,,,,,,,
RMNY-C-3620,,3620,egyedi,eredeti,RMNY830,Budapest,Acad,1,,,,,,,
RMNY-C-3621,,3621,egyedi,eredeti,RMNY830,Budapest,Acad,2,*,,,,,,
RMNY-C-3622,,3622,egyedi,eredeti,RMNY830,Budapest,Nat,1,,,,,,,
RMNY-C-3623,,3623,egyedi,eredeti,RMNY830,Budapest,Nat,2,*,,,,,,
RMNY-C-3624,,3624,egyedi,eredeti,RMNY830,Budapest,Univ,1,,,,,,,
RMNY-C-3625,,3625,egyedi,eredeti,RMNY830,Cluj,Theol Ref,1,,,,,,,
RMNY-C-3626,,3626,egyedi,eredeti,RMNY830,Cluj,Univ,1,,,,,,,
RMNY-C-3627,,3627,egyedi,eredeti,RMNY830,Debrecen,Ref,2,*,,,,,,
RMNY-C-3628,,3628,egyedi,eredeti,RMNY830,Debrecen,Univ,2,,,,,,,
RMNY-C-3629,,3629,egyedi,eredeti,RMNY830,Prešov,Scient,1,,,,,,,
RMNY-C-3630,,3630,egyedi,eredeti,RMNY830,Sárospatak,Ref,3,*,,,,,,
RMNY-C-3631,,3631,egyedi,eredeti,RMNY830,Tîrgu Mureş,,2,,,,,,,
RMNY-C-3632,,3632,egyedi,eredeti,RMNY831,Budapest,Acad,4,*,,,,,,
RMNY-C-3633,,3633,egyedi,eredeti,RMNY831,Cluj,Univ,4,*,,,,,,
RMNY-C-3634,,3634,,,RMNY832,,,n.p.,,,,,,,
RMNY-C-3635,,3635,egyedi,eredeti,RMNY833,Budapest,Nat,2,,,(RMK I 433),,,,
RMNY-C-3636,,3636,egyedi,phot.,RMNY834,Budapest,Acad,phot.,,,,,,,
RMNY-C-3637,,3637,egyedi,eredeti,RMNY834,Košice,Dioec,2,,,,,,,
RMNY-C-3638,,3638,egyedi,phot.,RMNY835,Budapest,Nat,phot.,,,,,,,
RMNY-C-3639,,3639,egyedi,eredeti,RMNY835,Szeged,Univ Lit,0,,,,,,,
RMNY-C-3640,,3640,egyedi,phot.,RMNY836A,Budapest,Nat,phot.,,,,,"(partim Pavia, Toulouse)",,
RMNY-C-3641,,3641,egyedi,eredeti,RMNY836A,Pavia,Univ,1,,,,,,,
RMNY-C-3642,,3642,egyedi,eredeti,RMNY836A,Toulouse,Univ,1,,,,,,,
RMNY-C-3643,,3643,egyedi,eredeti,RMNY836,Aiud,,1,,,,,,,
RMNY-C-3644,,3644,egyedi,eredeti,RMNY836,Alba Iulia,,0,,,,,,,
RMNY-C-3645,,3645,egyedi,eredeti,RMNY836,Budapest,Acad,1,,,,,,,
RMNY-C-3646,,3646,egyedi,eredeti,RMNY836,Budapest,Acad,1,,,,,,,
RMNY-C-3647,,3647,egyedi,eredeti,RMNY836,Budapest,Acad,1,,,,,,,
RMNY-C-3648,,3648,egyedi,eredeti,RMNY836,Budapest,Ev,1,,,,,,,
RMNY-C-3649,,3649,egyedi,eredeti,RMNY836,Budapest,Nat,1,,,,,,,
RMNY-C-3650,,3650,egyedi,eredeti,RMNY836,Budapest,Nat,1,,,,,,,
RMNY-C-3651,,3651,egyedi,eredeti,RMNY836,Budapest,Nat,2,*,,,,,,
RMNY-C-3652,,3652,egyedi,eredeti,RMNY836,Budapest,Nat,2,,,,,,,
RMNY-C-3653,,3653,egyedi,eredeti,RMNY836,Budapest,Ref,1,,,,,,,
RMNY-C-3654,,3654,egyedi,eredeti,RMNY836,Budapest,Semin,1,,,,,,,
RMNY-C-3655,,3655,egyedi,eredeti,RMNY836,Budapest,Univ,1,,,,,,,
RMNY-C-3656,,3656,egyedi,eredeti,RMNY836,Cluj,Acad II,1,,,,,,,
RMNY-C-3657,,3657,egyedi,eredeti,RMNY836,Cluj,Acad II,1,,,,,,,
RMNY-C-3658,,3658,egyedi,eredeti,RMNY836,Cluj,Acad II,1,,,,,,,
RMNY-C-3659,,3659,egyedi,eredeti,RMNY836,Cluj,Acad III,1,,,,,,,
RMNY-C-3660,,3660,egyedi,eredeti,RMNY836,Cluj,Acad III,1,,,,,,,
RMNY-C-3661,,3661,egyedi,eredeti,RMNY836,Cluj,Acad III,1,,,,,,,
RMNY-C-3662,,3662,egyedi,eredeti,RMNY836,Cluj,Acad III,2,,,,,,,
RMNY-C-3663,,3663,egyedi,eredeti,RMNY836,Cluj,Acad III,2,,,,,,,
RMNY-C-3664,,3664,egyedi,eredeti,RMNY836,Cluj,Theol Ref,1,,,,,,,
RMNY-C-3665,,3665,egyedi,eredeti,RMNY836,Cluj,Univ,1,,,,,,,
RMNY-C-3666,,3666,egyedi,eredeti,RMNY836,Cluj,Univ,1,,,,,,,
RMNY-C-3667,,3667,egyedi,eredeti,RMNY836,Debrecen,Ref,1,,,,,,,
RMNY-C-3668,,3668,egyedi,eredeti,RMNY836,Debrecen,Univ,1,,,,,,,
RMNY-C-3669,,3669,egyedi,eredeti,RMNY836,Eger,Dioec,1,,,,,,,
RMNY-C-3670,,3670,egyedi,eredeti,RMNY836,Keszthely,,1,,,,,,,
RMNY-C-3671,,3671,egyedi,eredeti,RMNY836,Keszthely,,1,,,,,,,
RMNY-C-3672,,3672,egyedi,eredeti,RMNY836,Pécs,Univ,1,,,,,,,
RMNY-C-3673,,3673,egyedi,eredeti,RMNY836,Providence/R. I.,Univ,1,,,,,,,
RMNY-C-3674,,3674,egyedi,eredeti,RMNY836,Sárospatak,Ref,1,,,,,,,
RMNY-C-3675,,3675,egyedi,eredeti,RMNY836,Sibiu,Arch,1,,,,,,,
RMNY-C-3676,,3676,egyedi,eredeti,RMNY836,Sibiu,Mus,1,,,,,,,
RMNY-C-3677,,3677,egyedi,eredeti,RMNY836,Sibiu,Mus,1,,,,,,,
RMNY-C-3678,,3678,egyedi,eredeti,RMNY836,Sibiu,Mus,2,*,,,,,,
RMNY-C-3679,,3679,egyedi,eredeti,RMNY836,Székesfehérvár,Dioec,2,,,,,,,
RMNY-C-3680,,3680,egyedi,eredeti,RMNY836,Tîrgu Mureş,,1,,,,,,,
RMNY-C-3681,,3681,egyedi,eredeti,RMNY836,Tîrgu Mureş,,1,,,,,,,
RMNY-C-3682,,3682,egyedi,eredeti,RMNY836,Tîrgu Mureş,,1,,,,,,,
RMNY-C-3683,,3683,egyedi,eredeti,RMNY836,Tîrgu Mureş,,1,,,,,,,
RMNY-C-3684,,3684,egyedi,eredeti,RMNY836,Tîrgu Mureş,,1,,,,,,,
RMNY-C-3685,,3685,egyedi,eredeti,RMNY836,Tîrgu Mureş,,1,,,,,,,
RMNY-C-3686,,3686,egyedi,eredeti,RMNY836,Tîrgu Mureş,,1,,,,,,,
RMNY-C-3687,,3687,egyedi,eredeti,RMNY837,Budapest,Nat,3,*,,,,,,
RMNY-C-3688,,3688,egyedi,eredeti,RMNY838,Budapest,Acad,1,,,,,,,
RMNY-C-3689,,3689,egyedi,eredeti,RMNY838,Budapest,Nat,2,,,,,,,
RMNY-C-3690,,3690,egyedi,eredeti,RMNY838,Budapest,Nat,2,*,,,,,,
RMNY-C-3691,,3691,egyedi,eredeti,RMNY838,Esztergom,Dioec,2,*,,,,,,
RMNY-C-3692,,3692,egyedi,phot.,RMNY839,Budapest,Nat,phot.,,,,,,,
RMNY-C-3693,,3693,egyedi,eredeti,RMNY839,Sibiu,Arch,4,,,,,,,
RMNY-C-3694,,3694,egyedi,eredeti,RMNY840,Budapest,Acad,1,,,,,,,
RMNY-C-3695,,3695,,,RMNY841,,,n.p.,,,,,,,
RMNY-C-3696,,3696,egyedi,eredeti,RMNY842,Braşov,Arch,3,,,,,,,
RMNY-C-3697,,3697,egyedi,eredeti,RMNY842,Braşov,Arch,4,,,,,,,
RMNY-C-3698,,3698,egyedi,phot.,RMNY842,Budapest,Acad,phot.,,,"(Budapest, Piar)",,,,
RMNY-C-3699,,3699,egyedi,phot.,RMNY842,Budapest,Nat,phot.,,,(Braşov),,,,
RMNY-C-3700,,3700,egyedi,eredeti,RMNY842,Budapest,Piar,3,,,,,,,
RMNY-C-3701,,3701,egyedi,phot.,RMNY843,Budapest,Nat,phot.,,,,,,,
RMNY-C-3702,,3702,egyedi,eredeti,RMNY843,Debrecen,Ref,1,,,,,,,
RMNY-C-3703,,3703,egyedi,phot.,RMNY844,Budapest,Acad,phot.,,,,,,,
RMNY-C-3704,,3704,egyedi,eredeti,RMNY844,Kremnica,Ev,1,,,,,,,
RMNY-C-3705,,3705,egyedi,phot.,RMNY845,Budapest,Nat,phot.,,,,,,,
RMNY-C-3706,,3706,egyedi,eredeti,RMNY845,Martin,MS,1,,,,,,,
RMNY-C-3707,,3707,egyedi,eredeti,RMNY846,Aiud,,2,,,,,,,
RMNY-C-3708,,3708,egyedi,eredeti,RMNY846,Braşov,Arch,2,,,,,,,
RMNY-C-3709,,3709,egyedi,eredeti,RMNY846,Bratislava,Acad,1,,,,,,,
RMNY-C-3710,,3710,egyedi,eredeti,RMNY846,Bratislava,MS,2,,,,,,,
RMNY-C-3711,,3711,egyedi,eredeti,RMNY846,Budapest,Acad,1,,,,,,,
RMNY-C-3712,,3712,egyedi,eredeti,RMNY846,Budapest,Acad,1,,,,,,,
RMNY-C-3713,,3713,egyedi,eredeti,RMNY846,Budapest,Acad,1,,,,,,,
RMNY-C-3714,,3714,egyedi,eredeti,RMNY846,Budapest,Ev,1,,,,,,,
RMNY-C-3715,,3715,egyedi,eredeti,RMNY846,Budapest,Nat,1,,,,,,,
RMNY-C-3716,,3716,egyedi,eredeti,RMNY846,Budapest,Nat,1,,,,,,,
RMNY-C-3717,,3717,egyedi,eredeti,RMNY846,Budapest,Nat,1,,,,,,,
RMNY-C-3718,,3718,egyedi,eredeti,RMNY846,Budapest,Nat,2,*,,,,,,
RMNY-C-3719,,3719,egyedi,eredeti,RMNY846,Budapest,Ref,1,,,,,,,
RMNY-C-3720,,3720,egyedi,eredeti,RMNY846,Budapest,Ref,2,,,,,,,
RMNY-C-3721,,3721,egyedi,eredeti,RMNY846,Budapest,Univ,2,*,,,,,,
RMNY-C-3722,,3722,egyedi,eredeti,RMNY846,Cluj,Acad I,1,,,,,,,
RMNY-C-3723,,3723,egyedi,eredeti,RMNY846,Cluj,Univ,1,,,,,,,
RMNY-C-3724,,3724,egyedi,eredeti,RMNY846,Debrecen,Ref,2,,,,,,,
RMNY-C-3725,,3725,egyedi,eredeti,RMNY846,Dolný Kubín,MS,1,,,,,,,
RMNY-C-3726,,3726,egyedi,eredeti,RMNY846,Halle,Hung,1,,,,,,,
RMNY-C-3727,,3727,egyedi,eredeti,RMNY846,Keszthely,,1,,,,,,,
RMNY-C-3728,,3728,egyedi,eredeti,RMNY846,Kežmarok,MS,3,,,,,,,
RMNY-C-3729,,3729,egyedi,eredeti,RMNY846,London,BM,2,,,,,,,
RMNY-C-3730,,3730,egyedi,eredeti,RMNY846,Martin,MS,1,,,,,,,
RMNY-C-3731,,3731,egyedi,eredeti,RMNY846,Martin,MS,0,,,,,,,
RMNY-C-3732,,3732,egyedi,eredeti,RMNY846,Olomouc,Univ,1,,,,,,,
RMNY-C-3733,,3733,egyedi,eredeti,RMNY846,Praha,Univ,1,,,,,,,
RMNY-C-3734,,3734,egyedi,eredeti,RMNY846,Sárospatak,Ref,2,,,,,,,
RMNY-C-3735,,3735,egyedi,eredeti,RMNY846,Sibiu,Mus,1,,,,,,,
RMNY-C-3736,,3736,egyedi,eredeti,RMNY846,Spišská Nová Ves,Ev,1,,,,,,,
RMNY-C-3737,,3737,egyedi,eredeti,RMNY846,Stuttgart,,1,,,,,,,
RMNY-C-3738,,3738,egyedi,eredeti,RMNY846,Szeged,Civ,2,*,,,,,,
RMNY-C-3739,,3739,egyedi,eredeti,RMNY846,Tîrgu Mureş,,1,,,,,,,
RMNY-C-3740,,3740,egyedi,eredeti,RMNY846,Tîrgu Mureş,,1,,,,,,,
RMNY-C-3741,,3741,egyedi,eredeti,RMNY846,Trenčin,MS,3,*,,,,,,
RMNY-C-3742,,3742,egyedi,eredeti,RMNY846,Wien,Nat,2,,,,,,,
RMNY-C-3743,,3743,egyedi,eredeti,RMNY846,Zagreb,Univ,1,,,,,,,
RMNY-C-3744,,3744,egyedi,eredeti,RMNY847,Bratislava,Univ,1,,,,,,,
RMNY-C-3745,,3745,egyedi,eredeti,RMNY847,Budapest,Acad,2,*,,,,,,
RMNY-C-3746,,3746,egyedi,eredeti,RMNY847,Budapest,Acad,2,*,,,,,,
RMNY-C-3747,,3747,egyedi,eredeti,RMNY847,Budapest,Acad,4,,,,,,,
RMNY-C-3748,,3748,egyedi,eredeti,RMNY847,Budapest,Ev,1,,,,,,,
RMNY-C-3749,,3749,egyedi,eredeti,RMNY847,Budapest,Nat,1,,,,,,,
RMNY-C-3750,,3750,egyedi,eredeti,RMNY848,Budapest,Nat,2,,,,,,,
RMNY-C-3751,,3751,egyedi,eredeti,RMNY849,Budapest,Nat,1,,,,,,,
RMNY-C-3752,,3752,egyedi,phot.,RMNY850,Budapest,Nat,phot.,,,,,,,
RMNY-C-3753,,3753,egyedi,eredeti,RMNY850,Gotha,Nat,1,,,,,,,
RMNY-C-3754,,3754,egyedi,phot.,RMNY851,Budapest,Nat,phot.,,,,,,,
RMNY-C-3755,,3755,egyedi,eredeti,RMNY851,Debrecen,Ref,1,,,,,,,
RMNY-C-3756,,3756,egyedi,eredeti,RMNY852,Budapest,Acad,1,,,(Ráth),,,,
RMNY-C-3757,,3757,egyedi,eredeti,RMNY852,Budapest,Nat,1,,,,,,,
RMNY-C-3758,,3758,egyedi,eredeti,RMNY852,Cluj,Acad III,1,,,,,,,
RMNY-C-3759,,3759,egyedi,eredeti,RMNY852,Halle,Hung,1,,,,,,,
RMNY-C-3760,,3760,egyedi,eredeti,RMNY852,Kežmarok,Ev,1,,,,,,,
RMNY-C-3761,,3761,egyedi,eredeti,RMNY853,Budapest,Ev,1,,,,,,,
RMNY-C-3762,,3762,egyedi,phot.,RMNY853,Budapest,Nat,phot.,,,,,,,
RMNY-C-3763,,3763,egyedi,eredeti,RMNY854,Bratislava,Acad,3,,,,,,,
RMNY-C-3764,,3764,egyedi,eredeti,RMNY854,Bratislava,Univ,1,,,,,,,
RMNY-C-3765,,3765,egyedi,eredeti,RMNY854,Budapest,Acad,2,*,,,,,,
RMNY-C-3766,,3766,egyedi,eredeti,RMNY854,Budapest,Ev,1,,,,,,,
RMNY-C-3767,,3767,egyedi,eredeti,RMNY854,Budapest,Nat,1,,,,,,,
RMNY-C-3768,,3768,egyedi,eredeti,RMNY854,Budapest,Nat,1,,,(Haan Lajos),,,,
RMNY-C-3769,,3769,egyedi,eredeti,RMNY854,Budapest,Ref,1,,,,,,,
RMNY-C-3770,,3770,egyedi,eredeti,RMNY854,Esztergom,Simor,1,,,,,,,
RMNY-C-3771,,3771,egyedi,eredeti,RMNY854,Győr,Semin,2,,,,,,,
RMNY-C-3772,,3772,egyedi,eredeti,RMNY854,Halle,Hung,1,,,,,,,
RMNY-C-3773,,3773,,,RMNY855,,,n.p.,,,,,,,
RMNY-C-3774,,3774,,,RMNY856,,,n.p.,,,,,,,
RMNY-C-3775,,3775,egyedi,eredeti,RMNY857,Budapest,Acad,1,,,,,,,
RMNY-C-3776,,3776,egyedi,eredeti,RMNY857,Budapest,Nat,1,,,,,,,
RMNY-C-3777,,3777,egyedi,eredeti,RMNY857,Cluj,Acad III,1,,,,,,,
RMNY-C-3778,,3778,egyedi,eredeti,RMNY857,Cluj,Univ,4,,,,,,,
RMNY-C-3779,,3779,egyedi,eredeti,RMNY858,Budapest,Acad,1,,,,,,,
RMNY-C-3780,,3780,egyedi,eredeti,RMNY858,Budapest,Nat,1,,,,,,,
RMNY-C-3781,,3781,egyedi,eredeti,RMNY859,Budapest,Nat,4,,,,,,,
RMNY-C-3782,,3782,egyedi,eredeti,RMNY860,Budapest,Nat,3,,,"phot. suppl. (Budapest, Piar.; Cluj)",,,,
RMNY-C-3783,,3783,egyedi,eredeti,RMNY860,Budapest,Piar,2,,,,,,,
RMNY-C-3784,,3784,egyedi,eredeti,RMNY860,Cluj,Acad I,2,*,,,,,,
RMNY-C-3785,,3785,egyedi,eredeti,RMNY860,Graz,OFM,1,,,,,,,
RMNY-C-3786,,3786,egyedi,eredeti,RMNY861,Budapest,Acad,4,,,,,,,
RMNY-C-3787,,3787,egyedi,eredeti,RMNY861,Budapest,Acad,4,,,,,,,
RMNY-C-3788,,3788,egyedi,eredeti,RMNY861,Budapest,Acad,4,,,,,,,
RMNY-C-3789,,3789,egyedi,eredeti,RMNY861,Budapest,Acad,4,,,,,,,
RMNY-C-3790,,3790,egyedi,eredeti,RMNY861,Budapest,Nat,4,,,,,,,
RMNY-C-3791,,3791,egyedi,phot.,RMNY862,Budapest,Nat,phot.,,,,,,,
RMNY-C-3792,,3792,egyedi,eredeti,RMNY862,Göttweig,,1,,,,,,,
RMNY-C-3793,,3793,egyedi,eredeti,RMNY863,Budapest,Nat,1,,,,,,,
RMNY-C-3794,,3794,egyedi,eredeti,RMNY863,Budapest,Nat,3,*,,,,,,
RMNY-C-3795,,3795,egyedi,eredeti,RMNY863,Budapest,Univ,3,*,,,,,,
RMNY-C-3796,,3796,egyedi,eredeti,RMNY863,Cluj,Acad II,1,,,,,,,
RMNY-C-3797,,3797,egyedi,eredeti,RMNY863,Cluj,Univ,1,,,,,,,
RMNY-C-3798,,3798,egyedi,eredeti,RMNY863,Cluj,Univ,2,*,,,,,,
RMNY-C-3799,,3799,egyedi,eredeti,RMNY863,Debrecen,Ref,1,,,,,,,
RMNY-C-3800,,3800,egyedi,eredeti,RMNY863,Debrecen,Univ,1,,,,,,,
RMNY-C-3801,,3801,egyedi,eredeti,RMNY863,Sárospatak,Ref,1,,,,,,,
RMNY-C-3802,,3802,egyedi,eredeti,RMNY863,Sibiu,Mus,1,,,,,,,
RMNY-C-3803,,3803,egyedi,eredeti,RMNY863,Tîrgu Mureş,,1,,,,,,,
RMNY-C-3804,,3804,egyedi,eredeti,RMNY863,Tîrgu Mureş,,1,,,,,,,
RMNY-C-3805,,3805,,,RMNY864,,,n.p.,,,,,,,
RMNY-C-3806,,3806,egyedi,eredeti,RMNY865,Budapest,Acad,1,,,,,,,
RMNY-C-3807,,3807,egyedi,eredeti,RMNY865,Budapest,Acad,4,,,,,,,
RMNY-C-3808,,3808,egyedi,eredeti,RMNY865,Berlin,Univ Inst,1,,,,,,,
RMNY-C-3809,,3809,egyedi,eredeti,RMNY865,Csurgó,,2,,,,,,,
RMNY-C-3810,,3810,egyedi,eredeti,RMNY865,Sárospatak,Ref,1,,,,,,,
RMNY-C-3811,,3811,egyedi,phot.,RMNY866,Budapest,Nat,phot.,,,,,,,
RMNY-C-3812,,3812,egyedi,eredeti,RMNY866,Cluj,Univ,1,,,,,,,
RMNY-C-3813,,3813,,,RMNY867,,,n.p.,,,,,,,
RMNY-C-3814,,3814,egyedi,eredeti,RMNY868,Alba Iulia,,2,,,,,,,
RMNY-C-3815,,3815,egyedi,eredeti,RMNY868,Bratislava,MS,2,,,,,,,
RMNY-C-3816,,3816,egyedi,eredeti,RMNY868,Budapest,Acad,1,,,(Nemz. Múz.),,,,
RMNY-C-3817,,3817,egyedi,eredeti,RMNY868,Budapest,Acad,4,,,,,,,
RMNY-C-3818,,3818,egyedi,eredeti,RMNY868,Budapest,Nat,1,,,,,,,
RMNY-C-3819,,3819,egyedi,eredeti,RMNY868,Budapest,Ref,1,,,,,,,
RMNY-C-3820,,3820,egyedi,eredeti,RMNY868,Budapest,Univ,1,,,,,,,
RMNY-C-3821,,3821,egyedi,eredeti,RMNY868,Cluj,Acad I,1,,,,,,,
RMNY-C-3822,,3822,egyedi,eredeti,RMNY868,Cluj,Acad III,1,,,,,,,
RMNY-C-3823,,3823,egyedi,eredeti,RMNY868,Cluj,Univ,1,,,,,,,
RMNY-C-3824,,3824,egyedi,eredeti,RMNY868,Debrecen,Univ,2,,,,,,,
RMNY-C-3825,,3825,egyedi,eredeti,RMNY868,Esztergom,Dioec,1,,,,,,,
RMNY-C-3826,,3826,egyedi,eredeti,RMNY868,Gyöngyös,,1,,,,,,,
RMNY-C-3827,,3827,egyedi,eredeti,RMNY868,Gyöngyös,,2,*,,,,,,
RMNY-C-3828,,3828,egyedi,eredeti,RMNY868,Gyöngyös,,2,*,,,,,,
RMNY-C-3829,,3829,egyedi,eredeti,RMNY868,Olomouc,Univ,2,,,,,,,
RMNY-C-3830,,3830,egyedi,eredeti,RMNY868,Pannonhalma,,2,,,,,,,
RMNY-C-3831,,3831,egyedi,eredeti,RMNY868,Zagreb,Univ,1,,,,,,,
RMNY-C-3832,,3832,egyedi,eredeti,RMNY869,Budapest,Nat,2,,,"(Keszthely, Festetics)",,,,
RMNY-C-3833,,3833,egyedi,eredeti,RMNY869,Budapest,Nat,2,,,phot. (London),,,,
RMNY-C-3834,,3834,egyedi,eredeti,RMNY869,London,BM,1,,,,,,,
RMNY-C-3835,,3835,egyedi,phot.,RMNY870,Budapest,Nat,phot.,,,,,,,
RMNY-C-3836,,3836,egyedi,eredeti,RMNY870,Budapest,Univ,1,,,,,,,
RMNY-C-3837,,3837,,,RMNY871,,,n.p.,,,,,,,
RMNY-C-3838,,3838,,,RMNY872,,,n.p.,,,,,,,
RMNY-C-3839,,3839,csoportos,eredeti,RMNY873,In 10 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat; Debrecen Ref; Sárospatak Ref; etc.",,11 expl.,
RMNY-C-3840,,3840,csoportos,eredeti,RMNY873,In 10 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat; Debrecen Ref; Sárospatak Ref; etc.",,11 expl.,
RMNY-C-3841,,3841,csoportos,eredeti,RMNY873,In 10 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat; Debrecen Ref; Sárospatak Ref; etc.",,11 expl.,
RMNY-C-3842,,3842,csoportos,eredeti,RMNY873,In 10 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat; Debrecen Ref; Sárospatak Ref; etc.",,11 expl.,
RMNY-C-3843,,3843,csoportos,eredeti,RMNY873,In 10 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat; Debrecen Ref; Sárospatak Ref; etc.",,11 expl.,
