RMNYStat-CopyID,RMNYStat-Copy-Jel,RMNYStat-Copy-Sorszám,RMNYStat-PéldányLeírás-Típus,RMNYStat-Példány-Típus,RMNYStat-ID,RMNYStat-C-Lelőhely,RMNYStat-C-Gyűjtemény,RMNYStat-C-Teljesség,RMNYStat-C-Címlap,RMNYStat-C-Variáns,RMNYStat-C-Prov,RMNY-C-Megjegyzés,RMNYStat-C-Megjegyzés,RMNY-C-Megjegyzés2,
,,,egyedi,eredeti,RMNY92,Budapest,Nat,2,,,"(Keszthely, Festetics)",,,,
,,,egyedi,eredeti,RMNY92,Budapest,Nat,3,*,,,,,,
,,,egyedi,eredeti,RMNY92,Budapest,Univ,2,*,,,,,,
,,,egyedi,eredeti,RMNY92,Budapest,Zsámár József,3,,,,,,,
,,,egyedi,eredeti,RMNY92,Cluj,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY92,Debrecen,Ref,2,,,,,,,
,,,egyedi,eredeti,RMNY92,København,Reg,1,,,,,,,
,,,egyedi,eredeti,RMNY92,Košice,Dioec,1,,,,,,,
,,,,,RMNY93,,,n.p.,,,,,,,
,,,,,RMNY94,,,n.p.,,,,,,,
,,,egyedi,eredeti,RMNY95,Alba Iulia,,2,,,,,,,
,,,egyedi,eredeti,RMNY95,Budapest,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY95,Budapest,Acad,3,,,,,,,
,,,egyedi,eredeti,RMNY95,Budapest,Acad,4,,,,,,,
,,,egyedi,eredeti,RMNY95,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY95,Budapest,Nat,3,,,,,,,
,,,egyedi,eredeti,RMNY95,Budapest,Ref,1,,,,,,,
,,,egyedi,eredeti,RMNY95,Budapest,Zsámár József,1,,,,,,,
,,,egyedi,eredeti,RMNY95,Cluj,Acad II,2,*,,,,,,
,,,egyedi,eredeti,RMNY95,Cluj,Acad III,2,*,,,,,,
,,,egyedi,eredeti,RMNY95,Cluj,Acad III,2,,,(Torda),,,,
,,,egyedi,eredeti,RMNY95,Cluj,Acad III,3,,,,,,,
,,,egyedi,eredeti,RMNY95,Cluj,Acad III,3,,,,,,,
,,,egyedi,eredeti,RMNY95,Cluj,Univ,2,*,,,,,,
,,,egyedi,eredeti,RMNY95,Debrecen,Ref,2,*,,,,,,
,,,egyedi,eredeti,RMNY95,Gyöngyös,,2,,,,,,,
,,,egyedi,eredeti,RMNY95,Gyöngyös,,2,,,,,,,
,,,egyedi,eredeti,RMNY95,Miskolc,Ev,2,,,,,,,
,,,egyedi,eredeti,RMNY95,Nitra,Dioec,1,,,,,,,
,,,egyedi,eredeti,RMNY95,Oponice,MS,2,,,,,,,
,,,egyedi,eredeti,RMNY96,Bratislava,Acad,2,*,,,,,,
,,,egyedi,eredeti,RMNY96,Bratislava,MS,2,,,,,,,
,,,egyedi,eredeti,RMNY96,Budapest,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY96,Budapest,Acad,4,,,(Lugossy József),,,,
,,,egyedi,eredeti,RMNY96,Budapest,Acad,4,,,,,,,
,,,egyedi,eredeti,RMNY96,Budapest,Nat,2,*,,"(Keszthely, Festetics)",,,,
,,,egyedi,eredeti,RMNY96,Budapest,Nat,2,,,,,,,
,,,egyedi,eredeti,RMNY96,Budapest,Nat,4,,,,,,,
,,,egyedi,eredeti,RMNY96,Budapest,Univ,2,,,,,,,
,,,egyedi,eredeti,RMNY96,Cluj,Univ,2,*,,,,,,
,,,egyedi,eredeti,RMNY96,Debrecen,Ref,2,,,,,,,
,,,egyedi,eredeti,RMNY96,København,Reg,1,,,,,,,
,,,egyedi,eredeti,RMNY96,Košice,Dioec,1,,,,,,,
,,,egyedi,eredeti,RMNY97,Budapest,Nat,4,,,,,,,
,,,egyedi,eredeti,RMNY98,Alba Iulia,,1,,,,,,,
,,,egyedi,eredeti,RMNY98,Cluj,Univ,3,*,,,,,,
,,,egyedi,eredeti,RMNY98,Stuttgart,,1,,,,,,,
,,,egyedi,phot.,RMNY99A,Budapest,Nat,phot.,,,,,,,
,,,egyedi,eredeti,RMNY99A,Leningrad,Nat,4,,,,,,,
,,,egyedi,phot.,RMNY99,Budapest,Nat,phot.,,,,,,,
,,,egyedi,eredeti,RMNY99,Wien,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY100,Budapest,Nat,3,*,,,,,,
,,,egyedi,eredeti,RMNY100,Cluj,Univ,4,,,,,,,
,,,egyedi,phot.,RMNY101,Budapest,Nat,phot.,,,,,,,
,,,egyedi,eredeti,RMNY101,Cluj,Univ,4,*,,,,,,
,,,egyedi,eredeti,RMNY102,Bratislava,MS,2,*,,(Alsósebes),,,,
,,,egyedi,eredeti,RMNY102,Budapest,Acad,3,,,,,,,
,,,egyedi,eredeti,RMNY102,Budapest,Nat,2,,,phot. suppl. (Bratislava MS),,,,
,,,egyedi,eredeti,RMNY102,Budapest,Nat,4,,,,,,,
,,,egyedi,eredeti,RMNY103A,Braşov,Ev,4,,,,,,,
,,,egyedi,phot.,RMNY103A,Budapest,Nat,phot.,,,,,,,
,,,egyedi,eredeti,RMNY103,Budapest,Nat,2,,,,,,,
,,,egyedi,eredeti,RMNY103,Budapest,Nat,4,,,,,,,
,,,egyedi,eredeti,RMNY104,Braşov,Ev,1,,,,,,,
,,,egyedi,eredeti,RMNY104,Budapest,Nat,1,,,(RMK II 53),,,,
,,,egyedi,eredeti,RMNY104,Debrecen,Ref,1,,,,,,,
,,,,,RMNY104A,,,n.p.,,,,,,,
,,,egyedi,eredeti,RMNY105,Braşov,Ev,1,,(A-var.),,,,,
,,,egyedi,eredeti,RMNY105,Budapest,Acad,1,,(B-var.),(RMK II 34),,,,
,,,egyedi,eredeti,RMNY105,Budapest,Acad,1,,(A-var.),,,,,
,,,egyedi,eredeti,RMNY105,Sighişoara,,1,,(A-var.),,,,,
,,,egyedi,eredeti,RMNY106,Braşov,Ev,1,,,,,,,
,,,egyedi,phot.,RMNY106,Budapest,Nat,phot.,,,,,,,
,,,egyedi,phot.,RMNY107,Budapest,Nat,phot.,,,,,,,
,,,egyedi,eredeti,RMNY107,Sighişoara,,2,*,,,,,,
,,,egyedi,eredeti,RMNY108,Budapest,Acad,3,,,(phot. (Cluj),,,,
,,,egyedi,phot.,RMNY108,Budapest,Nat,phot.,,,(Cluj),,,,
,,,egyedi,eredeti,RMNY108,Cluj,Univ,4,,,,,,,
,,,egyedi,eredeti,RMNY109,Budapest,Acad,2,,,,,,,
,,,egyedi,eredeti,RMNY109,Budapest,Acad,3,,,,,,,
,,,egyedi,eredeti,RMNY109,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY109,Budapest,Nat,2,*,,,,,,
,,,egyedi,eredeti,RMNY109,Budapest,Nat,3,,,,,,,
,,,egyedi,eredeti,RMNY109,Cluj,Univ,2,,,,,,,
,,,egyedi,eredeti,RMNY109,Halle,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY109,Sárospatak,Ref,2,*,,,,,,
,,,egyedi,eredeti,RMNY109,Wien,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY110,Braşov,Ev,1,,,,,,,
,,,egyedi,eredeti,RMNY110,Braşov,Ev,1,,,,,,,
,,,egyedi,eredeti,RMNY110,Braşov,Ev,2,,,,,,,
,,,egyedi,eredeti,RMNY110,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY111,Braşov,Ev,1,,,,,,,
,,,egyedi,eredeti,RMNY111,Braşov,Ev,1,,,,,,,
,,,egyedi,eredeti,RMNY111,Budapest,Nat,1,,,,,,,
,,,,,RMNY112,,,n.p.,,,,,,,
,,,,,RMNY112A,,,n.p.,,,,,,,
,,,,,RMNY113,,,n.p.,,,,,,,
,,,,,RMNY114,,,n.p.,,,,,,,
,,,egyedi,eredeti,RMNY115,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY117,Braşov,Ev,1,,,,,,,
,,,egyedi,phot.,RMNY117,Budapest,Nat,phot.,,,,,,,
,,,egyedi,eredeti,RMNY118,Braşov,Ev,1,,,,,,,
,,,egyedi,phot.,RMNY118,Budapest,Nat,phot.,,,,,,,
,,,egyedi,phot.,RMNY119,Budapest,Nat,phot.,,,,,,,
,,,egyedi,eredeti,RMNY119,Tîrgu Mureş,,2,,,,,,,
,,,egyedi,eredeti,RMNY120,Braşov,Ev,1,,,,,,,
,,,egyedi,eredeti,RMNY120,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY120,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY121,Braşov,Ev,1,,,,,,,
,,,egyedi,eredeti,RMNY121,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY122,Braşov,Arch,1,,,"(Brassó, ev. gymn.)",,,,
,,,egyedi,eredeti,RMNY122,Budapest,Nat,2,*,,,,,,
,,,egyedi,eredeti,RMNY122,Cluj,Acad III,2,,,,,,,
,,,egyedi,eredeti,RMNY122,Cluj,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY122,Debrecen,Ref,1,,,"(Máramarossziget, ref. lyc.)",,,,
,,,egyedi,eredeti,RMNY122,Sibiu,Mus,2,*,,,,,,
,,,egyedi,eredeti,RMNY122,Tîrgu Mureş,,1,,,,,,,
,,,egyedi,eredeti,RMNY123,Budapest,Nat,1,,,,,,,
,,,,,RMNY124,,,n.p.,,,,,,,
,,,egyedi,eredeti,RMNY125,Budapest,Acad,2,*,,,,,,
,,,egyedi,phot.,RMNY126,Budapest,Nat,phot.,,,,,,,
,,,egyedi,eredeti,RMNY126,Wien,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY127,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY127,Debrecen,Ref,1,,,,,,,
,,,egyedi,eredeti,RMNY128,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY128,Kraków,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY128,London,BM,0,,,,,,,
,,,egyedi,eredeti,RMNY128,London,BM,0,,,,,,,
,,,egyedi,eredeti,RMNY128,London,BM,0,,,,,,,
,,,egyedi,eredeti,RMNY128,London,BM,0,,,,,,,
,,,egyedi,eredeti,RMNY128,London,BM,0,,,,,,,
,,,csoportos meghatározatlan,Ismeretlen számú példány,RMNY128,,,,,,,etc.,,CERL szerint 72 expl.,
,,,,,RMNY129,,,n.p.,,,,,,,
,,,egyedi,eredeti,RMNY130,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY130,Sibiu,Arch,2,*,,,,,,
,,,egyedi,eredeti,RMNY130,Sibiu,Mus,2,*,,,,,,
,,,egyedi,phot.,RMNY131,Budapest,Nat,phot.,,,,,,,
,,,egyedi,eredeti,RMNY131,Sibiu,Ev,1,,,,,,,
,,,,,RMNY132,,,n.p.,,,,,,,
,,,egyedi,eredeti,RMNY133,Braşov,Ev,1,,,,,,,
,,,egyedi,phot.,RMNY133,Budapest,Nat,phot.,,,(Sibiu Mus),,,,
,,,egyedi,eredeti,RMNY133,Sibiu,Arch,1,,,,,,,
,,,egyedi,eredeti,RMNY133,Sibiu,Mus,1,,,,,,,
,,,egyedi,eredeti,RMNY133,Sibiu,Mus,1,,,,,,,
,,,egyedi,eredeti,RMNY133,Sibiu,Mus,1,,,,,,,
,,,egyedi,eredeti,RMNY133,Sighişoara,,1,,,,,,,
,,,,,RMNY134,,,n.p.,,,,,,,
,,,egyedi,phot.,RMNY135,Budapest,Nat,phot.,,,(Cluj),,,,
,,,egyedi,eredeti,RMNY135,Cluj,Acad III,2,,,,,,,
,,,egyedi,eredeti,RMNY135,Sighişoara,,2,,,,,,,
,,,,,RMNY136,,,n.p.,,,,,,,
,,,,,RMNY137,,,n.p.,,,,,,,
,,,egyedi,eredeti,RMNY138,Alba Iulia,,2,*,,,,,,
,,,egyedi,eredeti,RMNY138,Braşov,Ev,2,*,,,,,,
,,,egyedi,eredeti,RMNY138,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY138,Budapest,Univ,2,,,,,,,
,,,egyedi,eredeti,RMNY138,Sibiu,Ev,2,*,,,,,,
,,,egyedi,eredeti,RMNY138,Sibiu,Mus,1,,,,,,,
,,,egyedi,eredeti,RMNY138,Sibiu,Mus,1,,,,,,,
,,,egyedi,eredeti,RMNY138,Sibiu,Mus,1,,,,,,,
,,,egyedi,eredeti,RMNY138,Sibiu,Mus,1,,,,,,,
,,,egyedi,eredeti,RMNY138,Sibiu,Mus,2,,,,,,,
,,,egyedi,eredeti,RMNY138,Sibiu,Mus,2,,,,,,,
,,,egyedi,eredeti,RMNY138,Sighişoara,,2,,,,,,,
,,,egyedi,eredeti,RMNY138,Sighişoara,,2,,,,,,,
,,,egyedi,eredeti,RMNY138,Sighişoara,,3,*,,,,,,
,,,egyedi,eredeti,RMNY139,Bucureşti,Acad,2,,,,,,,
,,,egyedi,eredeti,RMNY139,Budapest,Nat,2,,,(Bucureşti),,phot. supplet,,
,,,egyedi,eredeti,RMNY139,Sofija,Mus Orthod,0,,,,,,,
,,,egyedi,eredeti,RMNY140,Braşov,Ev,2,,,,,,,
,,,egyedi,eredeti,RMNY140,Budapest,Acad,1,,,(Emich Gusztáv),,,,
,,,egyedi,eredeti,RMNY141,Budapest,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY141,Cluj,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY142,Braşov,Ev,1,,,,,,,
,,,egyedi,eredeti,RMNY142,Budapest,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY142,Budapest,Acad,2,*,,(Emich Gusztáv),,,,
,,,egyedi,eredeti,RMNY142,Sighişoara,,1,,,,,,,
,,,egyedi,phot.,RMNY143,Budapest,Acad,phot.,,,(Sibiu Mus),,,,
,,,egyedi,phot.,RMNY143,Budapest,Nat,phot.,,,(Sibiu Mus),,,,
,,,egyedi,eredeti,RMNY143,Sibiu,Arch,1,,,,,,,
,,,egyedi,eredeti,RMNY143,Sibiu,Mus,1,,,,,,,
,,,egyedi,eredeti,RMNY144,Gotha,Nat,1,,,,,,,
,,,,,RMNY145,,,n.p.,,,,,,,
,,,egyedi,eredeti,RMNY146,Budapest,Nat,2,,,,,,,
,,,egyedi,phot.,RMNY147,Budapest,Nat,phot.,,,,,,,
,,,egyedi,eredeti,RMNY147,Sibiu,Mus,1,,,,,,,
,,,egyedi,eredeti,RMNY148,Budapest,Nat,1,,,,,,,
,,,egyedi,phot.,RMNY149,Budapest,Acad,phot.,,,(Debrecen),,,,
,,,egyedi,eredeti,RMNY149,Debrecen,Ref,3,*,,,,,,
,,,,,RMNY150,,,n.p.,,,,,,,
,,,egyedi,phot.,RMNY151,Budapest,Nat,phot.,,,,,,,
,,,egyedi,eredeti,RMNY151,Wien,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY152,Budapest,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY152,Budapest,Nat,4,,,,,,,
,,,egyedi,phot.,RMNY153,Budapest,Acad,phot.,,,(Cluj),,,,
,,,egyedi,eredeti,RMNY153,Cluj,Acad III,1,,,,,,,
,,,egyedi,eredeti,RMNY153,Wrocław,Ossolinaeum,0,,,,,,,
,,,egyedi,eredeti,RMNY154,Alba Iulia,,1,,,,,,,
,,,egyedi,eredeti,RMNY154,Budapest,Acad,2,,,,,,,
,,,egyedi,eredeti,RMNY154,Budapest,Nat,2,*,,,,,,
,,,egyedi,eredeti,RMNY154,Budapest,Nat,4,,,,,,,
,,,egyedi,eredeti,RMNY154,Cluj,Acad III,1,,,,,,,
,,,egyedi,eredeti,RMNY154,Cluj,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY154,Debrecen,Ref,1,,,,,,,
,,,egyedi,eredeti,RMNY155,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY156,Aiud,,2,,,,,,,
,,,egyedi,eredeti,RMNY156,Alba Iulia,,2,,,,,,,
,,,egyedi,eredeti,RMNY156,Berlin,Univ Inst,1,,,,,,,
,,,egyedi,eredeti,RMNY156,Bratislava,,2,,,,,,,
,,,egyedi,eredeti,RMNY156,Bratislava,Pedag,3,,,,,,,
,,,egyedi,eredeti,RMNY156,Budapest,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY156,Budapest,Acad,2,,,,,,,
,,,egyedi,eredeti,RMNY156,Budapest,Acad,2,,,,,,,
,,,egyedi,eredeti,RMNY156,Budapest,Acad,4,,,,,,,
,,,egyedi,eredeti,RMNY156,Budapest,Acad Lingu,3,,,,,,,
,,,egyedi,eredeti,RMNY156,Budapest,Civ,2,,,,,,,
,,,egyedi,eredeti,RMNY156,Budapest,Ev,1,,,,,,,
,,,egyedi,eredeti,RMNY156,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY156,Budapest,Nat,2,*,,,,,,
,,,egyedi,eredeti,RMNY156,Budapest,Nat,2,,,,,,,
,,,egyedi,eredeti,RMNY156,Budapest,Nat,2,,,,,,,
,,,egyedi,eredeti,RMNY156,Budapest,Nat,3,,,,,,,
,,,egyedi,eredeti,RMNY156,Budapest,Ref,2,,,,,,,
,,,egyedi,eredeti,RMNY156,Budapest,Ref,2,,,,,,,
,,,egyedi,eredeti,RMNY156,Budapest,Univ,2,,,,,,,
,,,egyedi,eredeti,RMNY156,Budapest,Zsámár József,2,,,,,,,
,,,egyedi,eredeti,RMNY156,Cluj,Acad I,2,,,(szatmári püspökség),,,,
,,,egyedi,eredeti,RMNY156,Cluj,Acad II,1,,,,,,,
,,,egyedi,eredeti,RMNY156,Cluj,Acad II,2,,,,,,,
,,,egyedi,eredeti,RMNY156,Cluj,Acad III,2,,,,,,,
,,,egyedi,eredeti,RMNY156,Cluj,Acad III,2,,,,,,,
,,,egyedi,eredeti,RMNY156,Cluj,Acad III,3,,,,,,,
,,,egyedi,eredeti,RMNY156,Cluj,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY156,Cluj,Univ,2,,,,,,,
,,,egyedi,eredeti,RMNY156,Cluj,Univ,3,,,,,,,
,,,egyedi,eredeti,RMNY156,Debrecen,Ref,2,,,,,,,
,,,egyedi,eredeti,RMNY156,Debrecen,Univ,2,,,,,,,
,,,egyedi,eredeti,RMNY156,Eger,Dioec,3,,,,,(!),,
,,,egyedi,eredeti,RMNY156,Gdańsk,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY156,Kecskemét,Ref,3,,,,,,,
,,,egyedi,eredeti,RMNY156,Keszthely,,2,,,,,,,
,,,egyedi,eredeti,RMNY156,Kraków,Univ,2,,,,,,,
,,,egyedi,eredeti,RMNY156,London,BM,1,,,(Nagy István),,,,
,,,egyedi,eredeti,RMNY156,Sárospatak,Ref,2,,,,,,,
,,,egyedi,eredeti,RMNY156,Sibiu,Arch,1,,,,,,,
,,,egyedi,eredeti,RMNY156,Sibiu,Mus,1,,,,,,,
,,,egyedi,eredeti,RMNY156,Szeged,Univ,2,,,,,,,
,,,,,RMNY156,Sepsiszentgyörgy,Mus,,,,,,(Varga 9 - 2018),Olim,
,,,egyedi,eredeti,RMNY156,Tîrgu Mureş,,2,,,,,,,
,,,egyedi,eredeti,RMNY156,Tîrgu Mureş,,2,,,,,,,
,,,egyedi,eredeti,RMNY156,Tîrgu Mureş,,2,,,,,,,
,,,egyedi,eredeti,RMNY156,Tîrgu Mureş,,3,,,,,,,
,,,egyedi,phot.,RMNY157,Budapest,Nat,phot.,,,"(Cluj, London)",,,,
,,,egyedi,eredeti,RMNY157,Cluj,Univ,3,,,,,,,
,,,egyedi,eredeti,RMNY157,London,BM,1,,,,,,,
,,,egyedi,eredeti,RMNY158,Budapest,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY158,Stuttgart,,1,,,,,,,
,,,egyedi,eredeti,RMNY159,Budapest,Nat,4,,,,,,,
,,,,,RMNY160,,,n.p.,,,,,,,
,,,egyedi,eredeti,RMNY160A,Budapest,Acad,0,*,,,,,,
,,,,,RMNY161,,,n.p.,,,,,,,
,,,egyedi,eredeti,RMNY162,Budapest,Acad,2,,,,,facs. suppl.,,
,,,egyedi,eredeti,RMNY162,Budapest,Nat,2,,,,,,,
,,,egyedi,eredeti,RMNY162,Budapest,Nat,4,,,,,phot.suppl.,,
,,,egyedi,eredeti,RMNY162,Cluj,Acad II,2,,,,,,,
,,,egyedi,eredeti,RMNY162,Cluj,Acad III,2,,,,,,,
,,,egyedi,eredeti,RMNY162,Cluj,Acad III,2,,,,,,,
,,,egyedi,eredeti,RMNY162,Cluj,Univ,0,,,,,,,
,,,egyedi,eredeti,RMNY162,Debrecen,Ref,3,,,,,,,
,,,egyedi,eredeti,RMNY162,Sibiu,Mus,1,,,,,,,
,,,,,RMNY163,,,n.p.,,,,,,,
,,,egyedi,phot.,RMNY164,Budapest,Acad,phot.,,,(Wien),,,,
,,,egyedi,eredeti,RMNY164,Győr,Semin,3,,,,,,,
,,,egyedi,eredeti,RMNY164,Rein,,1,,,,,,,
,,,egyedi,eredeti,RMNY164,Wien,Nat,1,,,,,,,
,,,,,RMNY165,,,n.p.,,,,,,,
,,,egyedi,eredeti,RMNY166,Budapest,Nat,2,*,,,,,,
,,,egyedi,eredeti,RMNY166,Budapest,Nat,3,,,,,,,
,,,egyedi,eredeti,RMNY167,Bucureşti,Acad,2,,,,,,,
,,,egyedi,eredeti,RMNY168,Bucureşti,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY168,Bucureşti,Acad,2,,,,,,,
,,,egyedi,eredeti,RMNY168,Bucureşti,Acad,2,,,,,,,
,,,egyedi,eredeti,RMNY168,Bucureşti,Acad,3,,,,,,,
,,,egyedi,eredeti,RMNY168,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY168,Cluj,Univ,2,,,,,,,
,,,egyedi,eredeti,RMNY168,Sibiu,Metrop,4,,,,,,,
,,,egyedi,eredeti,RMNY169,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY169,Cluj,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY169,London,BM,3,*,,(Nagy István),,,,
,,,egyedi,phot.,RMNY170,Budapest,Nat,phot.,,,,,,,
,,,egyedi,eredeti,RMNY170,Wolfenbüttel,,4,,,,,,,
,,,egyedi,phot.,RMNY171,Budapest,Nat,phot.,,,,,,,
,,,egyedi,eredeti,RMNY171,Cluj,Univ,2,*,,,,,,
,,,egyedi,eredeti,RMNY172,Kistarcsa,Kende György,2,*,,,,,,
,,,egyedi,eredeti,RMNY173,Basel,Univ,1,,,,,,,
,,,egyedi,phot.,RMNY173,Budapest,Nat,phot.,,,,,,,
,,,egyedi,eredeti,RMNY174,Budapest,Nat,2,,,,,,,
,,,egyedi,eredeti,RMNY174,Budapest,Nat,2,,,,,,,
,,,egyedi,eredeti,RMNY174,Galaţi,Civ,3,,,,,,,
,,,egyedi,eredeti,RMNY174,Leningrad,Nat,2,,,,,,,
,,,egyedi,eredeti,RMNY174,Leningrad,Nat,4,,,,,,,
,,,egyedi,eredeti,RMNY174,Moskva,Nat,2,,,,,,,
,,,egyedi,phot.,RMNY175,Budapest,Acad,phot.,,,,,,,
,,,egyedi,eredeti,RMNY175,Sibiu,Ev,1,,,,,,,
,,,egyedi,eredeti,RMNY177,Budapest,Nat,2,*,,,,,,
,,,egyedi,eredeti,RMNY177,Debrecen,Ref,2,*,,,,,,
,,,egyedi,eredeti,RMNY177,Güssing,OFM,1,,,,,,,
,,,egyedi,phot.,RMNY178,Budapest,Nat,phot.,,,,,,,
,,,egyedi,eredeti,RMNY178,Wolfenbüttel,,4,,,,,,,
,,,egyedi,eredeti,RMNY181,Alba Iulia,,1,,,,,,,
,,,egyedi,eredeti,RMNY181,Budapest,Nat,2,*,,"(Cluj, Univ)",,phot. supplet,,
,,,egyedi,eredeti,RMNY181,Cluj,Acad III,3,,,,,,,
,,,egyedi,eredeti,RMNY181,Cluj,Univ,2,,,,,,,
,,,egyedi,eredeti,RMNY181,London,BM,3,,,(Nagy István),,,,
,,,egyedi,eredeti,RMNY181,Sárospatak,Ref,4,,,,,,,
,,,egyedi,phot.,RMNY182,Budapest,Nat,phot.,,,(Marosvásárhely),,,,
,,,egyedi,eredeti,RMNY182,London,BM,3,,,(Nagy István),,,,
,,,egyedi,phot.,RMNY183,Budapest,Acad,phot.,,,(London),,,,
,,,egyedi,phot.,RMNY183,Budapest,Nat,phot.,,,(Tîrgu Mureş),,,,
,,,egyedi,eredeti,RMNY183,London,BM,3,,,(Nagy István),,,,
,,,egyedi,eredeti,RMNY183,Tîrgu Mureş,,3,,,,,,,
,,,egyedi,eredeti,RMNY184,Budapest,Nat,0,,,,,,,
,,,egyedi,eredeti,RMNY185,Budapest,Endrei Walter,4,,,,,,,
,,,egyedi,eredeti,RMNY185,Budapest,Hist Med,4,,,,,,,
,,,egyedi,phot.,RMNY185,Budapest,Nat,phot.,,,(Hist Medic),,,,
,,,egyedi,eredeti,RMNY186,Alba Iulia,,2,,,,,,,
,,,egyedi,eredeti,RMNY186,Banská Štiavnica,Mus,0,,,,,,,
,,,egyedi,eredeti,RMNY186,Banská Štiavnica,Mus,0,,,,,,,
,,,egyedi,eredeti,RMNY186,Budapest,Acad,2,,,,,,,
,,,egyedi,eredeti,RMNY186,Budapest,Acad,4,,,,,,,
,,,egyedi,eredeti,RMNY186,Budapest,Ev,2,*,,,,,,
,,,egyedi,eredeti,RMNY186,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY186,Budapest,Nat,2,,,,,,,
,,,egyedi,eredeti,RMNY186,Budapest,Nat,4,,,,,,,
,,,egyedi,eredeti,RMNY186,Budapest,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY186,Cluj,Acad II,2,,,,,,,
,,,egyedi,eredeti,RMNY186,Cluj,Acad III,1,,,,,,,
,,,egyedi,eredeti,RMNY186,Cluj,Acad III,3,,,,,,,
,,,egyedi,eredeti,RMNY186,Cluj,Acad III,3,,,,,,,
,,,egyedi,eredeti,RMNY186,Cluj,Univ,2,,,,,,,
,,,egyedi,eredeti,RMNY186,Cluj,Univ,3,,,,,,,
,,,egyedi,eredeti,RMNY186,Cluj,Univ,3,,,,,,,
,,,egyedi,eredeti,RMNY186,Debrecen,Ref,3,,,,,,,
,,,egyedi,eredeti,RMNY186,Erlangen,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY186,Esztergom,Dioec,3,,,,,,,
,,,egyedi,eredeti,RMNY186,Gyöngyös,,2,,,,,,,
,,,egyedi,eredeti,RMNY186,Kecskemét,Ref,2,,,,,,,
,,,egyedi,eredeti,RMNY186,Kecskemét,Ref,4,,,,,,,
,,,egyedi,eredeti,RMNY186,Sárospatak,Ref,2,,,,,,,
,,,egyedi,phot.,RMNY187,Budapest,Nat,phot.,,,(Sibiu Mus),,,,
,,,egyedi,eredeti,RMNY187,Cluj,Acad II,1,,,,,,,
,,,egyedi,eredeti,RMNY187,Cluj,Acad III,1,,,,,,,
,,,egyedi,eredeti,RMNY187,Sibiu,Mus,1,,,,,,,
,,,egyedi,eredeti,RMNY187,Sibiu,Mus,1,,,,,,,
,,,egyedi,eredeti,RMNY188,Bucureşti,Acad,2,,,,,,,
,,,egyedi,eredeti,RMNY188,Bucureşti,Acad,2,,,,,,,
,,,egyedi,eredeti,RMNY188,Bucureşti,Acad,2,,,,,,,
,,,egyedi,eredeti,RMNY188,Bucureşti,Acad,4,,,,,,,
,,,egyedi,phot.,RMNY188,Budapest,Nat,phot.,,,,,,,
,,,egyedi,eredeti,RMNY189,Braşov,Arch,1,,,,,,,
,,,egyedi,eredeti,RMNY189,Braşov,Arch,1,,,"(Brassó, ev. gymn.)",,,,
,,,egyedi,eredeti,RMNY189,Braşov,Ev,1,,,,,,,
,,,egyedi,eredeti,RMNY189,Budapest,Nat,1,,,,,,,
